"Symbol","Date","Security Name","Quantity"
"MRPL","17-Apr-2009","MRPL","225"
"NEYVELILIG","17-Apr-2009","NEYVELI LIGNITE CORPORATI","5"
"NIITTECH","17-Apr-2009","NIIT TECHNOLOGIES LTD","10"
"NTPC","17-Apr-2009","NTPC LTD","704"
"ORCHIDCHEM","17-Apr-2009","ORCHID CHEMICALS LTD","250"
"ORIENTBANK","17-Apr-2009","ORIENTAL BANK OF COMMERCE","21"
"PFC","17-Apr-2009","POWER FIN CORP LTD.","88"
"PNB","17-Apr-2009","PUNJAB NATIONAL BANK","395"
"POLARIS","17-Apr-2009","POLARIS SOFTWARE LAB LTD","2624"
"POWERGRID","17-Apr-2009","POWER GRID CORP. LTD.","277"
"PRAJIND","17-Apr-2009","PRAJ INDUSTRIES LTD","69"
"PUNJLLOYD","17-Apr-2009","PUNJ LLOYD LIMITED","614"
"RAJESHEXPO","17-Apr-2009","RAJESH EXPORTS LTD","105"
"RCOM","17-Apr-2009","RELIANCE COMMUNICATIONS L","365"
"RECLTD","17-Apr-2009","RURAL ELEC CORP. LTD.","500"
"RELCAPITAL","17-Apr-2009","RELIANCE CAPITAL LTD","1438"
"RELIANCE","17-Apr-2009","RELIANCE INDUSTRIES LTD","5"
"RELINFRA","17-Apr-2009","Reliance Infrastructure Limited","530"
"RNRL","17-Apr-2009","REL. NAT. RESOURCES LTD.","5505"
"ROLTA","17-Apr-2009","ROLTA INDIA LTD","109"
"RPL","17-Apr-2009","RELIANCE PETROLEUM LTD.","1080"
"RPOWER","17-Apr-2009","RELIANCE POWER LTD.","88"
"SAIL","17-Apr-2009","STEEL AUTHORITY OF INDIA","29"
"SATYAMCOMP","17-Apr-2009","SATYAM COMPUTER SERVICES","100"
"SBIN","17-Apr-2009","STATE BANK OF INDIA","1216"
"SESAGOA","17-Apr-2009","SESA GOA LTD","339"
"SKUMARSYNF","17-Apr-2009","S KUMARS NATIONWIDE LTD","1401"
"STER","17-Apr-2009","STERLITE INDS (IND) LTD","40"
"SUZLON","17-Apr-2009","SUZLON ENERGY LIMITED","1617"
"TATAMOTORS","17-Apr-2009","TATA MOTORS LIMITED","36"
"TATASTEEL","17-Apr-2009","TATA STEEL LIMITED","1196"
"TECHM","17-Apr-2009","TECH MAHINDRA LIMITED","15"
"TRIVENI","17-Apr-2009","TRIVENI ENGG. &amp; INDS. LTD","100"
"TTML","17-Apr-2009","TATA TELESERV(MAHARASTRA)","100"
"TULIP","17-Apr-2009","Tulip Telecom Limited ","21"
"TVSMOTOR","17-Apr-2009","TVS MOTOR COMPANY  LTD","100"
"UCOBANK","17-Apr-2009","UCO BANK","300"
"UNIONBANK","17-Apr-2009","UNION BANK OF INDIA","500"
"UNITECH","17-Apr-2009","UNITECH LTD","66291"
"WELGUJ","17-Apr-2009","WELSPUN GUJ ST. RO. LTD.","60"
"WIPRO","17-Apr-2009","WIPRO LTD","2"
"YESBANK","17-Apr-2009","YES BANK LIMITED","4"
"ZEEL","17-Apr-2009","ZEE ENTERTAINMENT ENT LTD","5"
"BANKBARODA","17-Apr-2009","BANK OF BARODA","250"
"BANKINDIA","17-Apr-2009","BANK OF INDIA","480"
"BHARTIARTL","17-Apr-2009","BHARTI AIRTEL LIMITED","120"
"BHEL","17-Apr-2009","BHEL","49"
"BIOCON","17-Apr-2009","BIOCON LIMITED.","70"
"BOMDYEING","17-Apr-2009","BOMBAY DYEING &amp; MFG. CO L","100"
"CAIRN","17-Apr-2009","CAIRN INDIA LIMITED","150"
"CANBK","17-Apr-2009","CANARA BANK","160"
"CHAMBLFERT","17-Apr-2009","CHAMBAL FERTILIZERS LTD","1500"
"CIPLA","17-Apr-2009","CIPLA LTD","255"
"CORPBANK","17-Apr-2009","CORPORATION BANK","50"
"DENABANK","17-Apr-2009","DENA BANK","100"
"DISHTV","17-Apr-2009","DISH TV INDIA LTD.","10"
"DLF","17-Apr-2009","DLF LIMITED","1289"
"DRREDDY","17-Apr-2009","DR. REDDY'S LABORATORIES","2"
"EDUCOMP","17-Apr-2009","EDUCOMP SOLUTIONS LTD","24"
"ESCORTS","17-Apr-2009","ESCORTS INDIA LTD","56"
"ESSAROIL","17-Apr-2009","ESSAR OIL LTD","1170"
"FINANTECH","17-Apr-2009","FINANCIAL TECHNO (I) LTD","1"
"CENTRALBK","20-Apr-2009","CENTRAL BANK OF INDIA","135"
"CENTURYTEX","20-Apr-2009","CENTURY TEXTILES LTD","15"
"CHAMBLFERT","20-Apr-2009","CHAMBAL FERTILIZERS LTD","15"
"CIPLA","20-Apr-2009","CIPLA LTD","58"
"COLPAL","20-Apr-2009","COLGATE PALMOLIVE LTD.","20"
"COREPROTEC","20-Apr-2009","CORE PROJ. &amp; TECH. LTD.","1"
"CROMPGREAV","20-Apr-2009","CROMPTON GREAVES LTD","229"
"CUMMINSIND","20-Apr-2009","CUMMINS INDIA LTD","100"
"DLF","20-Apr-2009","DLF LIMITED","939"
"EDUCOMP","20-Apr-2009","EDUCOMP SOLUTIONS LTD","293"
"ESSAROIL","20-Apr-2009","ESSAR OIL LTD","600"
"FINANTECH","20-Apr-2009","FINANCIAL TECHNO (I) LTD","5"
"GESHIP","20-Apr-2009","THE GE SHPG.LTD","492"
"GMRINFRA","20-Apr-2009","GMR INFRASTRUCTURE LTD.","6663"
"GTL","20-Apr-2009","GTL LTD","5"
"GVKPIL","20-Apr-2009","GVK POW. &amp; INFRA LTD.","106"
"HCC","20-Apr-2009","HINDUSTAN CONSTRUCTION CO","1080"
"HCLTECH","20-Apr-2009","HCL TECHNOLOGIES LTD","652"
"HDFC","20-Apr-2009","HDFC LTD","7"
"HDIL","20-Apr-2009","HOUSING DEV &amp; INFRA LTD","1051"
"HINDALCO","20-Apr-2009","HINDALCO  INDUSTRIES  LTD","100"
"HINDPETRO","20-Apr-2009","HINDUSTAN PETROLEUM CORP","150"
"ICICIBANK","20-Apr-2009","ICICI BANK LTD.","253"
"IDBI","20-Apr-2009","IDBI Bank Limited","58"
"IDEA","20-Apr-2009","IDEA CELLULAR LIMITED","230"
"IDFC","20-Apr-2009","INFRA. DEV. FIN. CO. LTD","25"
"IFCI","20-Apr-2009","IFCI LTD","400"
"IOB","20-Apr-2009","INDIAN OVERSEAS BANK","1404"
"ISPATIND","20-Apr-2009","ISPAT INDUSTRIES LIMITED","50"
"JETAIRWAYS","20-Apr-2009","JET AIRWAYS (INDIA) LTD.","20"
"JINDALSTEL","20-Apr-2009","JINDAL STEEL &amp; POWER LTD","138"
"JPASSOCIAT","20-Apr-2009","JAIPRAKASH ASSOCIATES LTD","2299"
"JPHYDRO","20-Apr-2009","JAIPRAKASH HYDROPOW LTD.","100"
"JSL","20-Apr-2009","JSL Limited","50"
"JSWSTEEL","20-Apr-2009","JSW STEEL LIMITED","2"
"KOTAKBANK","20-Apr-2009","KOTAK MAHINDRA BANK LTD","8"
"KTKBANK","20-Apr-2009","KARNATAKA BANK LIMITED","50"
"LICHSGFIN","20-Apr-2009","LIC HOUSING FINANCE LTD","86"
"LITL","20-Apr-2009","LANCO INFRATECH LTD.","15"
"LT","20-Apr-2009","LARSEN &amp; TOUBRO LTD.","165"
"MOSERBAER","20-Apr-2009","MOSER-BAER (I) LTD","150"
"NAGARFERT","20-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","50"
"3IINFOTECH","20-Apr-2009","3I INFOTECH LTD.","1810"
"ABAN","20-Apr-2009","ABAN OFFSHORE LTD.","50"
"ABB","20-Apr-2009","ABB LTD.","15"
"ALOKTEXT","20-Apr-2009","ALOK INDUSTRIES LTD","500"
"ANDHRABANK","20-Apr-2009","ANDHRA BANK","200"
"APIL","20-Apr-2009","ALSTOM PROJECTS INDIA LTD","57"
"NATIONALUM","20-Apr-2009","NATIONAL ALUMINIUM CO LTD","130"
"NEYVELILIG","20-Apr-2009","NEYVELI LIGNITE CORPORATI","50"
"NIITTECH","20-Apr-2009","NIIT TECHNOLOGIES LTD","200"
"NTPC","20-Apr-2009","NTPC LTD","553"
"OFSS","20-Apr-2009","Oracle Financial Services Software Limited","50"
"ONGC","20-Apr-2009","OIL AND NATURAL GAS CORP.","8"
"OPTOCIRCUI","20-Apr-2009","OPTO CIRCUITS (I) LTD.","1"
"PFC","20-Apr-2009","POWER FIN CORP LTD.","180"
"POLARIS","20-Apr-2009","POLARIS SOFTWARE LAB LTD","2991"
"POWERGRID","20-Apr-2009","POWER GRID CORP. LTD.","653"
"PUNJLLOYD","20-Apr-2009","PUNJ LLOYD LIMITED","5"
"RAJESHEXPO","20-Apr-2009","RAJESH EXPORTS LTD","245"
"RCOM","20-Apr-2009","RELIANCE COMMUNICATIONS L","64"
"RELCAPITAL","20-Apr-2009","RELIANCE CAPITAL LTD","143"
"RELIANCE","20-Apr-2009","RELIANCE INDUSTRIES LTD","29"
"RELINFRA","20-Apr-2009","Reliance Infrastructure Limited","801"
"RENUKA","20-Apr-2009","SHREE RENUKA SUGARS LTD","271"
"RIIL","20-Apr-2009","RELIANCE INDUSTRIAL INFRA","5"
"RNRL","20-Apr-2009","REL. NAT. RESOURCES LTD.","3379"
"ROLTA","20-Apr-2009","ROLTA INDIA LTD","422"
"RPL","20-Apr-2009","RELIANCE PETROLEUM LTD.","5"
"RPOWER","20-Apr-2009","RELIANCE POWER LTD.","76"
"SAIL","20-Apr-2009","STEEL AUTHORITY OF INDIA","231"
"SATYAMCOMP","20-Apr-2009","SATYAM COMPUTER SERVICES","661"
"SBIN","20-Apr-2009","STATE BANK OF INDIA","52"
"SCI","20-Apr-2009","SHIPPING CORP OF INDIA LT","1650"
"SESAGOA","20-Apr-2009","SESA GOA LTD","1014"
"SIEMENS","20-Apr-2009","SIEMENS LTD","79"
"SKUMARSYNF","20-Apr-2009","S KUMARS NATIONWIDE LTD","300"
"SUNTV","20-Apr-2009","SUN TV NETWORK LIMITED","1"
"SUZLON","20-Apr-2009","SUZLON ENERGY LIMITED","1085"
"TATAMOTORS","20-Apr-2009","TATA MOTORS LIMITED","81"
"TATASTEEL","20-Apr-2009","TATA STEEL LIMITED","226"
"TCS","20-Apr-2009","TATA CONSULTANCY SERV LT","48"
"THERMAX","20-Apr-2009","THERMAX LTD","50"
"TVSMOTOR","20-Apr-2009","TVS MOTOR COMPANY  LTD","50"
"UCOBANK","20-Apr-2009","UCO BANK","50"
"ULTRACEMCO","20-Apr-2009","ULTRATECH CEMENT LIMITED","3"
"UNIONBANK","20-Apr-2009","UNION BANK OF INDIA","710"
"UNITECH","20-Apr-2009","UNITECH LTD","6054"
"WELGUJ","20-Apr-2009","WELSPUN GUJ ST. RO. LTD.","680"
"WIPRO","20-Apr-2009","WIPRO LTD","608"
"YESBANK","20-Apr-2009","YES BANK LIMITED","75"
"ZEEL","20-Apr-2009","ZEE ENTERTAINMENT ENT LTD","5080"
"APTECHT","20-Apr-2009","APTECH LIMITED","400"
"ARVIND","20-Apr-2009","ARVIND LIMITED","300"
"ASHOKLEY","20-Apr-2009","ASHOK LEYLAND LTD","500"
"AXISBANK","20-Apr-2009","AXIS BANK LIMITED","1279"
"BAJAJHIND","20-Apr-2009","BAJAJ HINDUSTAN LTD","509"
"BALRAMCHIN","20-Apr-2009","BALRAMPUR CHINI MILLS LTD","920"
"BANKINDIA","20-Apr-2009","BANK OF INDIA","328"
"BATAINDIA","20-Apr-2009","BATA INDIA LTD","41"
"BHARATFORG","20-Apr-2009","BHARAT FORGE LTD","220"
"BHARTIARTL","20-Apr-2009","BHARTI AIRTEL LIMITED","212"
"BHEL","20-Apr-2009","BHEL","25"
"BINDALAGRO","20-Apr-2009","OSWAL CHEM. &amp; FERT. LTD.","30"
"CAIRN","20-Apr-2009","CAIRN INDIA LIMITED","300"
"CANBK","20-Apr-2009","CANARA BANK","10"
"TATASTEEL","21-Apr-2009","TATA STEEL LIMITED","177"
"TCS","21-Apr-2009","TATA CONSULTANCY SERV LT","20"
"TVSMOTOR","21-Apr-2009","TVS MOTOR COMPANY  LTD","350"
"UNIONBANK","21-Apr-2009","UNION BANK OF INDIA","100"
"UNITECH","21-Apr-2009","UNITECH LTD","4029"
"VOLTAS","21-Apr-2009","VOLTAS LTD","660"
"ABAN","21-Apr-2009","ABAN OFFSHORE LTD.","37"
"ACC","21-Apr-2009","ACC LIMITED","30"
"ALOKTEXT","21-Apr-2009","ALOK INDUSTRIES LTD","400"
"AMBUJACEM","21-Apr-2009","AMBUJA CEMENTS LTD","100"
"ANDHRABANK","21-Apr-2009","ANDHRA BANK","50"
"APTECHT","21-Apr-2009","APTECH LIMITED","26"
"ARVIND","21-Apr-2009","ARVIND LIMITED","100"
"ASHOKLEY","21-Apr-2009","ASHOK LEYLAND LTD","100"
"AXISBANK","21-Apr-2009","AXIS BANK LIMITED","658"
"BAJAJHIND","21-Apr-2009","BAJAJ HINDUSTAN LTD","270"
"BAJAJHLDNG","21-Apr-2009","BAJAJ HOLDINGS &amp; INVS LTD","2"
"BALRAMCHIN","21-Apr-2009","BALRAMPUR CHINI MILLS LTD","100"
"BATAINDIA","21-Apr-2009","BATA INDIA LTD","852"
"BEL","21-Apr-2009","BHARAT ELECTRONICS LTD","20"
"BHARTIARTL","21-Apr-2009","BHARTI AIRTEL LIMITED","351"
"BINDALAGRO","21-Apr-2009","OSWAL CHEM. &amp; FERT. LTD.","90"
"BOMDYEING","21-Apr-2009","BOMBAY DYEING &amp; MFG. CO L","55"
"CENTURYTEX","21-Apr-2009","CENTURY TEXTILES LTD","3"
"CHAMBLFERT","21-Apr-2009","CHAMBAL FERTILIZERS LTD","1125"
"CIPLA","21-Apr-2009","CIPLA LTD","332"
"CROMPGREAV","21-Apr-2009","CROMPTON GREAVES LTD","80"
"DABUR","21-Apr-2009","DABUR INDIA LTD","500"
"DLF","21-Apr-2009","DLF LIMITED","2042"
"EDUCOMP","21-Apr-2009","EDUCOMP SOLUTIONS LTD","160"
"ESSAROIL","21-Apr-2009","ESSAR OIL LTD","1070"
"EVERONN","21-Apr-2009","EVERONN SYSTEMS IND. LTD","5"
"GAIL","21-Apr-2009","GAIL (INDIA) LTD","20"
"GMRINFRA","21-Apr-2009","GMR INFRASTRUCTURE LTD.","1627"
"GVKPIL","21-Apr-2009","GVK POW. &amp; INFRA LTD.","100"
"WELGUJ","21-Apr-2009","WELSPUN GUJ ST. RO. LTD.","4352"
"WIPRO","21-Apr-2009","WIPRO LTD","100"
"WOCKPHARMA","21-Apr-2009","WOCKHARDT LIMITED","85"
"WWIL","21-Apr-2009","WIRE &amp; WIRELESS (I) LTD.","5"
"YESBANK","21-Apr-2009","YES BANK LIMITED","1719"
"ZEEL","21-Apr-2009","ZEE ENTERTAINMENT ENT LTD","50"
"HCC","21-Apr-2009","HINDUSTAN CONSTRUCTION CO","216"
"HDFC","21-Apr-2009","HDFC LTD","92"
"HDFCBANK","21-Apr-2009","HDFC BANK LTD","242"
"HDIL","21-Apr-2009","HOUSING DEV &amp; INFRA LTD","5283"
"HINDALCO","21-Apr-2009","HINDALCO  INDUSTRIES  LTD","222"
"HINDUNILVR","21-Apr-2009","HINDUSTAN UNILEVER LTD.","120"
"IBREALEST","21-Apr-2009","INDIABULLS REAL EST. LTD","100"
"ICICIBANK","21-Apr-2009","ICICI BANK LTD.","611"
"ICSA","21-Apr-2009","ICSA (INDIA) LIMITED","550"
"IDEA","21-Apr-2009","IDEA CELLULAR LIMITED","550"
"IDFC","21-Apr-2009","INFRA. DEV. FIN. CO. LTD","2938"
"IFCI","21-Apr-2009","IFCI LTD","12024"
"INFOSYSTCH","21-Apr-2009","INFOSYS TECHNOLOGIES LTD","1"
"IOB","21-Apr-2009","INDIAN OVERSEAS BANK","137"
"ISPATIND","21-Apr-2009","ISPAT INDUSTRIES LIMITED","5550"
"ITC","21-Apr-2009","ITC LTD","280"
"JINDALSTEL","21-Apr-2009","JINDAL STEEL &amp; POWER LTD","1"
"JPASSOCIAT","21-Apr-2009","JAIPRAKASH ASSOCIATES LTD","1834"
"JPHYDRO","21-Apr-2009","JAIPRAKASH HYDROPOW LTD.","50"
"JSWSTEEL","21-Apr-2009","JSW STEEL LIMITED","132"
"KOTAKBANK","21-Apr-2009","KOTAK MAHINDRA BANK LTD","120"
"KTKBANK","21-Apr-2009","KARNATAKA BANK LIMITED","100"
"LITL","21-Apr-2009","LANCO INFRATECH LTD.","30"
"LT","21-Apr-2009","LARSEN &amp; TOUBRO LTD.","456"
"LUPIN","21-Apr-2009","LUPIN LIMITED","3"
"MCDOWELL-N","21-Apr-2009","UNITED SPIRITS LIMITED","1"
"MOSERBAER","21-Apr-2009","MOSER-BAER (I) LTD","115"
"NAGARCONST","21-Apr-2009","NAGARJUNA CONSTRN. CO. LT","2100"
"NAGARFERT","21-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","11617"
"NDTV","21-Apr-2009","NDTV LTD","441"
"NEYVELILIG","21-Apr-2009","NEYVELI LIGNITE CORPORATI","1000"
"NOIDATOLL","21-Apr-2009","NOIDA TOLL BRIDGE CO LTD","22"
"NTPC","21-Apr-2009","NTPC LTD","89"
"PANTALOONR","21-Apr-2009","PANTALOON RETAIL (I) LTD","1"
"PFC","21-Apr-2009","POWER FIN CORP LTD.","85"
"PNB","21-Apr-2009","PUNJAB NATIONAL BANK","105"
"POLARIS","21-Apr-2009","POLARIS SOFTWARE LAB LTD","2085"
"PRAJIND","21-Apr-2009","PRAJ INDUSTRIES LTD","60"
"PUNJLLOYD","21-Apr-2009","PUNJ LLOYD LIMITED","1"
"RAJESHEXPO","21-Apr-2009","RAJESH EXPORTS LTD","325"
"RCOM","21-Apr-2009","RELIANCE COMMUNICATIONS L","737"
"RECLTD","21-Apr-2009","RURAL ELEC CORP. LTD.","60"
"RELCAPITAL","21-Apr-2009","RELIANCE CAPITAL LTD","994"
"RELIANCE","21-Apr-2009","RELIANCE INDUSTRIES LTD","143"
"RELINFRA","21-Apr-2009","Reliance Infrastructure Limited","68"
"RIIL","21-Apr-2009","RELIANCE INDUSTRIAL INFRA","7"
"RNRL","21-Apr-2009","REL. NAT. RESOURCES LTD.","7043"
"RPL","21-Apr-2009","RELIANCE PETROLEUM LTD.","293"
"RPOWER","21-Apr-2009","RELIANCE POWER LTD.","75"
"SAIL","21-Apr-2009","STEEL AUTHORITY OF INDIA","289"
"SATYAMCOMP","21-Apr-2009","SATYAM COMPUTER SERVICES","700"
"SBIN","21-Apr-2009","STATE BANK OF INDIA","500"
"SESAGOA","21-Apr-2009","SESA GOA LTD","309"
"SKUMARSYNF","21-Apr-2009","S KUMARS NATIONWIDE LTD","65"
"STAR","21-Apr-2009","STRIDES ARCOLAB LIMITED","1"
"STER","21-Apr-2009","STERLITE INDS (IND) LTD","103"
"SUZLON","21-Apr-2009","SUZLON ENERGY LIMITED","7405"
"TATAMOTORS","21-Apr-2009","TATA MOTORS LIMITED","24"
"TATASTEEL","22-Apr-2009","TATA STEEL LIMITED","8"
"SUZLON","22-Apr-2009","SUZLON ENERGY LIMITED","470"
"WIPRO","22-Apr-2009","WIPRO LTD","120"
"ZEEL","22-Apr-2009","ZEE ENTERTAINMENT ENT LTD","50"
"ABAN","22-Apr-2009","ABAN OFFSHORE LTD.","10"
"ASHOKLEY","22-Apr-2009","ASHOK LEYLAND LTD","100"
"CANBK","22-Apr-2009","CANARA BANK","400"
"DRREDDY","22-Apr-2009","DR. REDDY'S LABORATORIES","4"
"EDUCOMP","22-Apr-2009","EDUCOMP SOLUTIONS LTD","40"
"ESSAROIL","22-Apr-2009","ESSAR OIL LTD","17"
"GDL","22-Apr-2009","GATEWAY DISTRIPARKS LTD.","100"
"GMRINFRA","22-Apr-2009","GMR INFRASTRUCTURE LTD.","100"
"HDIL","22-Apr-2009","HOUSING DEV &amp; INFRA LTD","75"
"IBREALEST","22-Apr-2009","INDIABULLS REAL EST. LTD","100"
"ICSA","22-Apr-2009","ICSA (INDIA) LIMITED","350"
"IDEA","22-Apr-2009","IDEA CELLULAR LIMITED","70"
"IDFC","22-Apr-2009","INFRA. DEV. FIN. CO. LTD","1"
"ISPATIND","22-Apr-2009","ISPAT INDUSTRIES LIMITED","200"
"JINDALSTEL","22-Apr-2009","JINDAL STEEL &amp; POWER LTD","5"
"JPHYDRO","22-Apr-2009","JAIPRAKASH HYDROPOW LTD.","50"
"LITL","22-Apr-2009","LANCO INFRATECH LTD.","5"
"NAGARFERT","22-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","382"
"PUNJLLOYD","22-Apr-2009","PUNJ LLOYD LIMITED","250"
"RCOM","22-Apr-2009","RELIANCE COMMUNICATIONS L","25"
"RELCAPITAL","22-Apr-2009","RELIANCE CAPITAL LTD","3"
"RELIANCE","22-Apr-2009","RELIANCE INDUSTRIES LTD","5"
"RELINFRA","22-Apr-2009","Reliance Infrastructure Limited","110"
"RPOWER","22-Apr-2009","RELIANCE POWER LTD.","25"
"SESAGOA","22-Apr-2009","SESA GOA LTD","100"
"SINTEX","22-Apr-2009","SINTEX INDUSTRIES LTD","100"
"UNITECH","22-Apr-2009","UNITECH LTD","200"
"ARVIND","23-Apr-2009","ARVIND LIMITED","1670"
"ASHOKLEY","23-Apr-2009","ASHOK LEYLAND LTD","2055"
"AXISBANK","23-Apr-2009","AXIS BANK LIMITED","733"
"BAJAJHIND","23-Apr-2009","BAJAJ HINDUSTAN LTD","150"
"BALRAMCHIN","23-Apr-2009","BALRAMPUR CHINI MILLS LTD","1"
"BANKBARODA","23-Apr-2009","BANK OF BARODA","1558"
"BANKINDIA","23-Apr-2009","BANK OF INDIA","100"
"BATAINDIA","23-Apr-2009","BATA INDIA LTD","500"
"BEL","23-Apr-2009","BHARAT ELECTRONICS LTD","2"
"BHEL","23-Apr-2009","BHEL","273"
"BOMDYEING","23-Apr-2009","BOMBAY DYEING &amp; MFG. CO L","205"
"CAIRN","23-Apr-2009","CAIRN INDIA LIMITED","2"
"CHAMBLFERT","23-Apr-2009","CHAMBAL FERTILIZERS LTD","75"
"CIPLA","23-Apr-2009","CIPLA LTD","312"
"CUMMINSIND","23-Apr-2009","CUMMINS INDIA LTD","100"
"DABUR","23-Apr-2009","DABUR INDIA LTD","485"
"DLF","23-Apr-2009","DLF LIMITED","3583"
"DRREDDY","23-Apr-2009","DR. REDDY'S LABORATORIES","55"
"EDUCOMP","23-Apr-2009","EDUCOMP SOLUTIONS LTD","895"
"ESSAROIL","23-Apr-2009","ESSAR OIL LTD","50"
"GDL","23-Apr-2009","GATEWAY DISTRIPARKS LTD.","500"
"GMRINFRA","23-Apr-2009","GMR INFRASTRUCTURE LTD.","273"
"GRASIM","23-Apr-2009","GRASIM INDUSTRIES LTD","54"
"GUJALKALI","23-Apr-2009","GUJARAT ALKALIES &amp; CHEM","140"
"HCC","23-Apr-2009","HINDUSTAN CONSTRUCTION CO","697"
"HCLTECH","23-Apr-2009","HCL TECHNOLOGIES LTD","40"
"HDFC","23-Apr-2009","HDFC LTD","7"
"HDFCBANK","23-Apr-2009","HDFC BANK LTD","19"
"HDIL","23-Apr-2009","HOUSING DEV &amp; INFRA LTD","6701"
"HINDALCO","23-Apr-2009","HINDALCO  INDUSTRIES  LTD","101"
"HINDUNILVR","23-Apr-2009","HINDUSTAN UNILEVER LTD.","100"
"IBREALEST","23-Apr-2009","INDIABULLS REAL EST. LTD","100"
"ICICIBANK","23-Apr-2009","ICICI BANK LTD.","4290"
"IDBI","23-Apr-2009","IDBI Bank Limited","25"
"IDEA","23-Apr-2009","IDEA CELLULAR LIMITED","67"
"IDFC","23-Apr-2009","INFRA. DEV. FIN. CO. LTD","2057"
"IFCI","23-Apr-2009","IFCI LTD","4741"
"INDIANB","23-Apr-2009","INDIAN BANK","5"
"INFOSYSTCH","23-Apr-2009","INFOSYS TECHNOLOGIES LTD","127"
"IOC","23-Apr-2009","INDIAN OIL CORP LTD","85"
"ISPATIND","23-Apr-2009","ISPAT INDUSTRIES LIMITED","1850"
"ITC","23-Apr-2009","ITC LTD","25"
"IVRCLINFRA","23-Apr-2009","IVRCL INFRAST &amp; PROJ LTD.","130"
"JINDALSTEL","23-Apr-2009","JINDAL STEEL &amp; POWER LTD","59"
"JPASSOCIAT","23-Apr-2009","JAIPRAKASH ASSOCIATES LTD","7292"
"TVSMOTOR","23-Apr-2009","TVS MOTOR COMPANY  LTD","12724"
"UNIONBANK","23-Apr-2009","UNION BANK OF INDIA","39"
"UNITECH","23-Apr-2009","UNITECH LTD","2890"
"VIJAYABANK","23-Apr-2009","VIJAYA BANK","110"
"VOLTAS","23-Apr-2009","VOLTAS LTD","1220"
"WELGUJ","23-Apr-2009","WELSPUN GUJ ST. RO. LTD.","800"
"WIPRO","23-Apr-2009","WIPRO LTD","7295"
"WOCKPHARMA","23-Apr-2009","WOCKHARDT LIMITED","3"
"YESBANK","23-Apr-2009","YES BANK LIMITED","75"
"ZEEL","23-Apr-2009","ZEE ENTERTAINMENT ENT LTD","49"
"MARUTI","23-Apr-2009","MARUTI SUZUKI INDIA LTD.","575"
"MCDOWELL-N","23-Apr-2009","UNITED SPIRITS LIMITED","25"
"MOSERBAER","23-Apr-2009","MOSER-BAER (I) LTD","171"
"MRPL","23-Apr-2009","MRPL","3837"
"MTNL","23-Apr-2009","MAHANAGAR TELEPHONE NIGAM","50"
"NAGARFERT","23-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","5461"
"NEYVELILIG","23-Apr-2009","NEYVELI LIGNITE CORPORATI","800"
"NTPC","23-Apr-2009","NTPC LTD","55"
"OMAXE","23-Apr-2009","OMAXE LIMITED","200"
"ONGC","23-Apr-2009","OIL AND NATURAL GAS CORP.","50"
"PANTALOONR","23-Apr-2009","PANTALOON RETAIL (I) LTD","51"
"PETRONET","23-Apr-2009","PETRONET LNG LIMITED","4277"
"PFC","23-Apr-2009","POWER FIN CORP LTD.","310"
"PNB","23-Apr-2009","PUNJAB NATIONAL BANK","362"
"POLARIS","23-Apr-2009","POLARIS SOFTWARE LAB LTD","1789"
"POWERGRID","23-Apr-2009","POWER GRID CORP. LTD.","60"
"PRAJIND","23-Apr-2009","PRAJ INDUSTRIES LTD","3"
"PUNJLLOYD","23-Apr-2009","PUNJ LLOYD LIMITED","620"
"RCOM","23-Apr-2009","RELIANCE COMMUNICATIONS L","252"
"RECLTD","23-Apr-2009","RURAL ELEC CORP. LTD.","44"
"RELCAPITAL","23-Apr-2009","RELIANCE CAPITAL LTD","1012"
"RELIANCE","23-Apr-2009","RELIANCE INDUSTRIES LTD","408"
"RELINFRA","23-Apr-2009","Reliance Infrastructure Limited","718"
"RENUKA","23-Apr-2009","SHREE RENUKA SUGARS LTD","250"
"RNRL","23-Apr-2009","REL. NAT. RESOURCES LTD.","7391"
"RPL","23-Apr-2009","RELIANCE PETROLEUM LTD.","249"
"RPOWER","23-Apr-2009","RELIANCE POWER LTD.","504"
"SAIL","23-Apr-2009","STEEL AUTHORITY OF INDIA","4877"
"SATYAMCOMP","23-Apr-2009","SATYAM COMPUTER SERVICES","2040"
"SBIN","23-Apr-2009","STATE BANK OF INDIA","239"
"SESAGOA","23-Apr-2009","SESA GOA LTD","635"
"SKUMARSYNF","23-Apr-2009","S KUMARS NATIONWIDE LTD","400"
"STER","23-Apr-2009","STERLITE INDS (IND) LTD","610"
"SUZLON","23-Apr-2009","SUZLON ENERGY LIMITED","4542"
"TATACHEM","23-Apr-2009","TATA CHEMICALS LTD","5"
"TATAMOTORS","23-Apr-2009","TATA MOTORS LIMITED","225"
"TATASTEEL","23-Apr-2009","TATA STEEL LIMITED","4666"
"TCS","23-Apr-2009","TATA CONSULTANCY SERV LT","39"
"TECHM","23-Apr-2009","TECH MAHINDRA LIMITED","192"
"TTML","23-Apr-2009","TATA TELESERV(MAHARASTRA)","700"
"TULIP","23-Apr-2009","Tulip Telecom Limited ","1"
