"Symbol","Date","Security Name","Quantity"
"SBIN","01-Jun-2012","STATE BANK OF INDIA","14009"
"TATASTEEL","01-Jun-2012","TATA STEEL LIMITED","100000"
"PUNJLLOYD","01-Jun-2012","PUNJ LLOYD LIMITED","167"
"ABAN","04-Jun-2012","ABAN OFFSHORE LTD.","19235"
"ULTRACEMCO","04-Jun-2012","ULTRATECH CEMENT LIMITED","250"
"TATASTEEL","04-Jun-2012","TATA STEEL LIMITED","145499"
"PUNJLLOYD","04-Jun-2012","PUNJ LLOYD LIMITED","27350"
"ABAN","05-Jun-2012","ABAN OFFSHORE LTD.","18837"
"AMBUJACEM","05-Jun-2012","AMBUJA CEMENTS LTD","39505"
"ULTRACEMCO","05-Jun-2012","ULTRATECH CEMENT LIMITED","4227"
"PUNJLLOYD","05-Jun-2012","PUNJ LLOYD LIMITED","12000"
"TATASTEEL","05-Jun-2012","TATA STEEL LIMITED","133522"
"LT","05-Jun-2012","LARSEN &amp; TOUBRO LTD.","58916"
"ACC","06-Jun-2012","ACC LIMITED","1250"
"SBIN","06-Jun-2012","STATE BANK OF INDIA","21260"
"LT","06-Jun-2012","LARSEN &amp; TOUBRO LTD.","29562"
"AMBUJACEM","06-Jun-2012","AMBUJA CEMENTS LTD","84000"
"ABAN","07-Jun-2012","ABAN OFFSHORE LTD.","1000"
"ACC","07-Jun-2012","ACC LIMITED","1000"
"BHEL","07-Jun-2012","BHEL","3000"
"CAIRN","07-Jun-2012","CAIRN INDIA LIMITED","403000"
"HEROMOTOCO","07-Jun-2012","HERO MOTOCORP LTD","1625"
"TATASTEEL","07-Jun-2012","TATA STEEL LIMITED","29520"
"LT","07-Jun-2012","LARSEN &amp; TOUBRO LTD.","22749"
"MARUTI","07-Jun-2012","MARUTI SUZUKI INDIA LTD.","10000"
"PUNJLLOYD","07-Jun-2012","PUNJ LLOYD LIMITED","4000"
"SBIN","07-Jun-2012","STATE BANK OF INDIA","13250"
"INDUSINDBK","07-Jun-2012","INDUSIND BANK LIMITED","27000"
"ABAN","08-Jun-2012","ABAN OFFSHORE LTD.","500"
"ULTRACEMCO","08-Jun-2012","ULTRATECH CEMENT LIMITED","2500"
"INDUSINDBK","08-Jun-2012","INDUSIND BANK LIMITED","1000"
"MARUTI","08-Jun-2012","MARUTI SUZUKI INDIA LTD.","250"
"PUNJLLOYD","08-Jun-2012","PUNJ LLOYD LIMITED","1499"
"SBIN","08-Jun-2012","STATE BANK OF INDIA","125"
"TATASTEEL","08-Jun-2012","TATA STEEL LIMITED","16482"
"ULTRACEMCO","08-Jun-2012","ULTRATECH CEMENT LIMITED","2500"
"ABAN","08-Jun-2012","ABAN OFFSHORE LTD.","500"
"AMBUJACEM","08-Jun-2012","AMBUJA CEMENTS LTD","8000"
"INDUSINDBK","08-Jun-2012","INDUSIND BANK LIMITED","1000"
"MARUTI","08-Jun-2012","MARUTI SUZUKI INDIA LTD.","250"
"PUNJLLOYD","08-Jun-2012","PUNJ LLOYD LIMITED","1499"
"SBIN","08-Jun-2012","STATE BANK OF INDIA","125"
"TATASTEEL","08-Jun-2012","TATA STEEL LIMITED","16482"
"AMBUJACEM","08-Jun-2012","AMBUJA CEMENTS LTD","8000"
"JUBLFOOD","11-Jun-2012","JUBILANT FOODWORKS LTD","750"
"AXISBANK","11-Jun-2012","AXIS BANK LIMITED","549"
"KOTAKBANK","12-Jun-2012","KOTAK MAHINDRA BANK LTD","48500"
"JETAIRWAYS","13-Jun-2012","JET AIRWAYS (INDIA) LTD.","2000"
"TATASTEEL","13-Jun-2012","TATA STEEL LIMITED","3000"
"KOTAKBANK","13-Jun-2012","KOTAK MAHINDRA BANK LTD","3500"
"AMBUJACEM","14-Jun-2012","AMBUJA CEMENTS LTD","55381"
"TATASTEEL","14-Jun-2012","TATA STEEL LIMITED","140128"
"CAIRN","14-Jun-2012","CAIRN INDIA LIMITED","25000"
"AMBUJACEM","15-Jun-2012","AMBUJA CEMENTS LTD","64000"
"SESAGOA","15-Jun-2012","SESA GOA LTD","71790"
"CAIRN","15-Jun-2012","CAIRN INDIA LIMITED","6000"
"AMBUJACEM","18-Jun-2012","AMBUJA CEMENTS LTD","56000"
"AXISBANK","18-Jun-2012","AXIS BANK LIMITED","16460"
"SESAGOA","18-Jun-2012","SESA GOA LTD","66000"
"HEROMOTOCO","18-Jun-2012","HERO MOTOCORP LTD","2353"
"M&amp;M","18-Jun-2012","MAHINDRA &amp; MAHINDRA LTD","15"
"CAIRN","18-Jun-2012","CAIRN INDIA LIMITED","96000"
"AMBUJACEM","19-Jun-2012","AMBUJA CEMENTS LTD","280000"
"SESAGOA","19-Jun-2012","SESA GOA LTD","20000"
"INDUSINDBK","19-Jun-2012","INDUSIND BANK LIMITED","2000"
"AXISBANK","19-Jun-2012","AXIS BANK LIMITED","8000"
"AMBUJACEM","20-Jun-2012","AMBUJA CEMENTS LTD","90000"
"AXISBANK","20-Jun-2012","AXIS BANK LIMITED","1000"
"CAIRN","20-Jun-2012","CAIRN INDIA LIMITED","37000"
"SESAGOA","20-Jun-2012","SESA GOA LTD","86000"
"ACC","20-Jun-2012","ACC LIMITED","12667"
"AMBUJACEM","21-Jun-2012","AMBUJA CEMENTS LTD","2000"
"AXISBANK","21-Jun-2012","AXIS BANK LIMITED","1000"
"CAIRN","21-Jun-2012","CAIRN INDIA LIMITED","3000"
"SESAGOA","21-Jun-2012","SESA GOA LTD","38000"
"SESAGOA","22-Jun-2012","SESA GOA LTD","5000"
"AMBUJACEM","22-Jun-2012","AMBUJA CEMENTS LTD","30000"
"ULTRACEMCO","25-Jun-2012","ULTRATECH CEMENT LIMITED","9000"
"SESAGOA","25-Jun-2012","SESA GOA LTD","8000"
"AXISBANK","25-Jun-2012","AXIS BANK LIMITED","5250"
"CAIRN","25-Jun-2012","CAIRN INDIA LIMITED","19000"
"ULTRACEMCO","26-Jun-2012","ULTRATECH CEMENT LIMITED","1500"
"SESAGOA","26-Jun-2012","SESA GOA LTD","1000"
"INDUSINDBK","26-Jun-2012","INDUSIND BANK LIMITED","2000"
"AXISBANK","26-Jun-2012","AXIS BANK LIMITED","5250"
"SESAGOA","27-Jun-2012","SESA GOA LTD","4000"
"SESAGOA","28-Jun-2012","SESA GOA LTD","17000"
"ULTRACEMCO","29-Jun-2012","ULTRATECH CEMENT LIMITED","1350"
"INDUSINDBK","29-Jun-2012","INDUSIND BANK LIMITED","500"
"BATAINDIA","02-Jul-2012","BATA INDIA LTD","1500"
"IDEA","04-Jul-2012","IDEA CELLULAR LIMITED","39950"
"BATAINDIA","04-Jul-2012","BATA INDIA LTD","5000"
"SBIN","04-Jul-2012","STATE BANK OF INDIA","875"
"ICICIBANK","05-Jul-2012","ICICI BANK LTD.","29442"
"SBIN","05-Jul-2012","STATE BANK OF INDIA","250"
"CAIRN","06-Jul-2012","CAIRN INDIA LIMITED","2000"
"SBIN","06-Jul-2012","STATE BANK OF INDIA","250"
"ICICIBANK","06-Jul-2012","ICICI BANK LTD.","256128"
"ABAN","06-Jul-2012","ABAN OFFSHORE LTD.","985"
"INDUSINDBK","09-Jul-2012","INDUSIND BANK LIMITED","11879"
"SBIN","09-Jul-2012","STATE BANK OF INDIA","3500"
"ICICIBANK","09-Jul-2012","ICICI BANK LTD.","91891"
"ULTRACEMCO","09-Jul-2012","ULTRATECH CEMENT LIMITED","1250"
"ULTRACEMCO","10-Jul-2012","ULTRATECH CEMENT LIMITED","7938"
"INDUSINDBK","10-Jul-2012","INDUSIND BANK LIMITED","14815"
"ICICIBANK","10-Jul-2012","ICICI BANK LTD.","1250"
"HDFC","10-Jul-2012","HDFC LTD","17500"
"HDFC","10-Jul-2012","HDFC LTD","17500"
"ICICIBANK","10-Jul-2012","ICICI BANK LTD.","1250"
"INDUSINDBK","10-Jul-2012","INDUSIND BANK LIMITED","14815"
"ULTRACEMCO","10-Jul-2012","ULTRATECH CEMENT LIMITED","7938"
"INDUSINDBK","10-Jul-2012","INDUSIND BANK LIMITED","14815"
"ICICIBANK","10-Jul-2012","ICICI BANK LTD.","1250"
"HDFC","10-Jul-2012","HDFC LTD","17500"
"ULTRACEMCO","10-Jul-2012","ULTRATECH CEMENT LIMITED","7938"
"ULTRACEMCO","11-Jul-2012","ULTRATECH CEMENT LIMITED","4117"
"ULTRACEMCO","11-Jul-2012","ULTRATECH CEMENT LIMITED","4117"
"ULTRACEMCO","11-Jul-2012","ULTRATECH CEMENT LIMITED","4117"
"SBIN","12-Jul-2012","STATE BANK OF INDIA","5500"
"INDUSINDBK","12-Jul-2012","INDUSIND BANK LIMITED","15000"
"HDFC","16-Jul-2012","HDFC LTD","7500"
"SBIN","17-Jul-2012","STATE BANK OF INDIA","2500"
"ABAN","17-Jul-2012","ABAN OFFSHORE LTD.","30500"
"ABAN","18-Jul-2012","ABAN OFFSHORE LTD.","5000"
"TATASTEEL","19-Jul-2012","TATA STEEL LIMITED","54500"
"INDUSINDBK","19-Jul-2012","INDUSIND BANK LIMITED","27000"
"HEROMOTOCO","19-Jul-2012","HERO MOTOCORP LTD","250"
"INDUSINDBK","20-Jul-2012","INDUSIND BANK LIMITED","5335"
"BATAINDIA","20-Jul-2012","BATA INDIA LTD","6500"
"TATASTEEL","20-Jul-2012","TATA STEEL LIMITED","18000"
"TATASTEEL","23-Jul-2012","TATA STEEL LIMITED","171729"
"JETAIRWAYS","23-Jul-2012","JET AIRWAYS (INDIA) LTD.","1000"
"TATASTEEL","24-Jul-2012","TATA STEEL LIMITED","5500"
"INDIANB","24-Jul-2012","INDIAN BANK","13281"
"ABB","25-Jul-2012","ABB LTD.","7250"
"TATASTEEL","25-Jul-2012","TATA STEEL LIMITED","2000"
"ABB","26-Jul-2012","ABB LTD.","14500"
"INDUSINDBK","26-Jul-2012","INDUSIND BANK LIMITED","19000"
"PUNJLLOYD","26-Jul-2012","PUNJ LLOYD LIMITED","40000"
"ABB","27-Jul-2012","ABB LTD.","7096"
"IDEA","27-Jul-2012","IDEA CELLULAR LIMITED","28000"
"BEL","30-Jul-2012","BHARAT ELECTRONICS LTD","7998"
"IDEA","03-Aug-2012","IDEA CELLULAR LIMITED","28605"
"PNB","06-Aug-2012","PUNJAB NATIONAL BANK","1999"
"KOTAKBANK","07-Aug-2012","KOTAK MAHINDRA BANK LTD","4391"
"PNB","07-Aug-2012","PUNJAB NATIONAL BANK","11000"
"KOTAKBANK","08-Aug-2012","KOTAK MAHINDRA BANK LTD","13203"
"PNB","08-Aug-2012","PUNJAB NATIONAL BANK","593"
"AMBUJACEM","08-Aug-2012","AMBUJA CEMENTS LTD","76000"
"ABAN","08-Aug-2012","ABAN OFFSHORE LTD.","500"
"ABB","09-Aug-2012","ABB LTD.","2500"
"SBIN","09-Aug-2012","STATE BANK OF INDIA","25"
"SBIN","09-Aug-2012","STATE BANK OF INDIA","25"
"ABB","09-Aug-2012","ABB LTD.","2500"
"HEROMOTOCO","10-Aug-2012","HERO MOTOCORP LTD","88"
"CAIRN","13-Aug-2012","CAIRN INDIA LIMITED","25000"
"FINANTECH","16-Aug-2012","FINANCIAL TECHNO (I) LTD","6500"
"HEROMOTOCO","17-Aug-2012","HERO MOTOCORP LTD","1000"
"TVSMOTOR","17-Aug-2012","TVS MOTOR COMPANY  LTD","24000"
"TATAMTRDVR","17-Aug-2012","TATA MOTORS DVR 'A' ORD","112895"
"PUNJLLOYD","21-Aug-2012","PUNJ LLOYD LIMITED","6267"
"HEROMOTOCO","22-Aug-2012","HERO MOTOCORP LTD","4213"
"PUNJLLOYD","22-Aug-2012","PUNJ LLOYD LIMITED","8000"
"CAIRN","23-Aug-2012","CAIRN INDIA LIMITED","19000"
"HEROMOTOCO","23-Aug-2012","HERO MOTOCORP LTD","4250"
"TATAMTRDVR","23-Aug-2012","TATA MOTORS DVR 'A' ORD","6000"
"CAIRN","24-Aug-2012","CAIRN INDIA LIMITED","14530"
"TATAMTRDVR","24-Aug-2012","TATA MOTORS DVR 'A' ORD","2000"
"SUZLON","27-Aug-2012","SUZLON ENERGY LIMITED","248000"
"ULTRACEMCO","27-Aug-2012","ULTRATECH CEMENT LIMITED","5750"
"TATAMTRDVR","27-Aug-2012","TATA MOTORS DVR 'A' ORD","4000"
"CAIRN","27-Aug-2012","CAIRN INDIA LIMITED","255790"
"HEROMOTOCO","27-Aug-2012","HERO MOTOCORP LTD","1000"
"HEROMOTOCO","28-Aug-2012","HERO MOTOCORP LTD","1125"
"CAIRN","28-Aug-2012","CAIRN INDIA LIMITED","101000"
"ULTRACEMCO","28-Aug-2012","ULTRATECH CEMENT LIMITED","500"
"PUNJLLOYD","28-Aug-2012","PUNJ LLOYD LIMITED","1907"
"HEROMOTOCO","29-Aug-2012","HERO MOTOCORP LTD","2585"
"CAIRN","29-Aug-2012","CAIRN INDIA LIMITED","3000"
"PUNJLLOYD","29-Aug-2012","PUNJ LLOYD LIMITED","76000"
"HEROMOTOCO","30-Aug-2012","HERO MOTOCORP LTD","27904"
"PUNJLLOYD","30-Aug-2012","PUNJ LLOYD LIMITED","633000"
"CAIRN","30-Aug-2012","CAIRN INDIA LIMITED","1000"
"CAIRN","31-Aug-2012","CAIRN INDIA LIMITED","1000"
"ULTRACEMCO","31-Aug-2012","ULTRATECH CEMENT LIMITED","1000"
"HEROMOTOCO","04-Sep-2012","HERO MOTOCORP LTD","375"
"HEROMOTOCO","06-Sep-2012","HERO MOTOCORP LTD","2267"
"ULTRACEMCO","06-Sep-2012","ULTRATECH CEMENT LIMITED","500"
"LT","07-Sep-2012","LARSEN &amp; TOUBRO LTD.","1"
"HINDUNILVR","07-Sep-2012","HINDUSTAN UNILEVER LTD.","39997"
"HEROMOTOCO","07-Sep-2012","HERO MOTOCORP LTD","303"
"HEROMOTOCO","10-Sep-2012","HERO MOTOCORP LTD","375"
"HEROMOTOCO","11-Sep-2012","HERO MOTOCORP LTD","250"
"KOTAKBANK","13-Sep-2012","KOTAK MAHINDRA BANK LTD","3000"
"HEROMOTOCO","13-Sep-2012","HERO MOTOCORP LTD","875"
"TATAMOTORS","13-Sep-2012","TATA MOTORS LIMITED","10000"
"IDEA","13-Sep-2012","IDEA CELLULAR LIMITED","28000"
"IDEA","14-Sep-2012","IDEA CELLULAR LIMITED","12000"
"KOTAKBANK","14-Sep-2012","KOTAK MAHINDRA BANK LTD","12000"
"TATAMOTORS","14-Sep-2012","TATA MOTORS LIMITED","30000"
"HEROMOTOCO","14-Sep-2012","HERO MOTOCORP LTD","250"
"KOTAKBANK","17-Sep-2012","KOTAK MAHINDRA BANK LTD","35530"
"LT","17-Sep-2012","LARSEN &amp; TOUBRO LTD.","28250"
"SBIN","17-Sep-2012","STATE BANK OF INDIA","44125"
"BANKBARODA","17-Sep-2012","BANK OF BARODA","8750"
"ICICIBANK","17-Sep-2012","ICICI BANK LTD.","20500"
"TATAMOTORS","17-Sep-2012","TATA MOTORS LIMITED","33748"
"HEROMOTOCO","17-Sep-2012","HERO MOTOCORP LTD","500"
"ULTRACEMCO","18-Sep-2012","ULTRATECH CEMENT LIMITED","10500"
"SBIN","18-Sep-2012","STATE BANK OF INDIA","26729"
"INDUSINDBK","18-Sep-2012","INDUSIND BANK LIMITED","8735"
"IDEA","18-Sep-2012","IDEA CELLULAR LIMITED","1152"
"HEROMOTOCO","18-Sep-2012","HERO MOTOCORP LTD","1375"
"HDIL","18-Sep-2012","HOUSING DEV &amp; INFRA LTD","4000"
"ORIENTBANK","18-Sep-2012","ORIENTAL BANK OF COMMERCE","8000"
"ANDHRABANK","20-Sep-2012","ANDHRA BANK","8000"
"ULTRACEMCO","20-Sep-2012","ULTRATECH CEMENT LIMITED","8750"
"HEROMOTOCO","20-Sep-2012","HERO MOTOCORP LTD","625"
"INDUSINDBK","20-Sep-2012","INDUSIND BANK LIMITED","18000"
"HEROMOTOCO","21-Sep-2012","HERO MOTOCORP LTD","250"
"IRB","21-Sep-2012","IRB INFRA DEV LTD.","108061"
"ULTRACEMCO","21-Sep-2012","ULTRATECH CEMENT LIMITED","250"
"JPASSOCIAT","25-Sep-2012","JAIPRAKASH ASSOCIATES LTD","76000"
"CAIRN","25-Sep-2012","CAIRN INDIA LIMITED","12003"
"CAIRN","26-Sep-2012","CAIRN INDIA LIMITED","111368"
"IRB","26-Sep-2012","IRB INFRA DEV LTD.","8000"
"INDUSINDBK","27-Sep-2012","INDUSIND BANK LIMITED","50"
"IDEA","27-Sep-2012","IDEA CELLULAR LIMITED","4000"
"ULTRACEMCO","27-Sep-2012","ULTRATECH CEMENT LIMITED","1500"
"HEROMOTOCO","28-Sep-2012","HERO MOTOCORP LTD","2720"
"HDIL","28-Sep-2012","HOUSING DEV &amp; INFRA LTD","4000"
"JPASSOCIAT","28-Sep-2012","JAIPRAKASH ASSOCIATES LTD","8000"
"IRB","28-Sep-2012","IRB INFRA DEV LTD.","6000"
"ANDHRABANK","01-Oct-2012","ANDHRA BANK","4000"
"HEROMOTOCO","01-Oct-2012","HERO MOTOCORP LTD","11715"
"TECHM","01-Oct-2012","TECH MAHINDRA LIMITED","900"
"TATAMOTORS","03-Oct-2012","TATA MOTORS LIMITED","12938"
"JPASSOCIAT","03-Oct-2012","JAIPRAKASH ASSOCIATES LTD","24000"
"INDUSINDBK","03-Oct-2012","INDUSIND BANK LIMITED","750"
"JPASSOCIAT","04-Oct-2012","JAIPRAKASH ASSOCIATES LTD","24000"
"HEROMOTOCO","04-Oct-2012","HERO MOTOCORP LTD","2509"
"PUNJLLOYD","05-Oct-2012","PUNJ LLOYD LIMITED","20000"
"AMBUJACEM","05-Oct-2012","AMBUJA CEMENTS LTD","90000"
"CENTURYTEX","05-Oct-2012","CENTURY TEXTILES LTD","7996"
"INDUSINDBK","05-Oct-2012","INDUSIND BANK LIMITED","2000"
"JPASSOCIAT","05-Oct-2012","JAIPRAKASH ASSOCIATES LTD","181345"
"CAIRN","08-Oct-2012","CAIRN INDIA LIMITED","17000"
"BHEL","08-Oct-2012","BHEL","4301"
"INDUSINDBK","08-Oct-2012","INDUSIND BANK LIMITED","8000"
"PUNJLLOYD","08-Oct-2012","PUNJ LLOYD LIMITED","56000"
"PUNJLLOYD","09-Oct-2012","PUNJ LLOYD LIMITED","8000"
"JPASSOCIAT","09-Oct-2012","JAIPRAKASH ASSOCIATES LTD","8000"
"HEROMOTOCO","09-Oct-2012","HERO MOTOCORP LTD","1780"
"PUNJLLOYD","10-Oct-2012","PUNJ LLOYD LIMITED","4000"
"JPASSOCIAT","10-Oct-2012","JAIPRAKASH ASSOCIATES LTD","76085"
"HEROMOTOCO","10-Oct-2012","HERO MOTOCORP LTD","375"
"LT","11-Oct-2012","LARSEN &amp; TOUBRO LTD.","1500"
"JPASSOCIAT","11-Oct-2012","JAIPRAKASH ASSOCIATES LTD","4000"
"HEROMOTOCO","11-Oct-2012","HERO MOTOCORP LTD","10598"
"PUNJLLOYD","12-Oct-2012","PUNJ LLOYD LIMITED","12000"
"LT","12-Oct-2012","LARSEN &amp; TOUBRO LTD.","2974"
"JPASSOCIAT","12-Oct-2012","JAIPRAKASH ASSOCIATES LTD","4000"
"BHEL","12-Oct-2012","BHEL","43880"
"CENTURYTEX","12-Oct-2012","CENTURY TEXTILES LTD","12000"
"HEROMOTOCO","12-Oct-2012","HERO MOTOCORP LTD","5522"
"BHEL","15-Oct-2012","BHEL","1000"
"PUNJLLOYD","16-Oct-2012","PUNJ LLOYD LIMITED","269893"
"JPASSOCIAT","16-Oct-2012","JAIPRAKASH ASSOCIATES LTD","4000"
"HEROMOTOCO","16-Oct-2012","HERO MOTOCORP LTD","2552"
"BHEL","16-Oct-2012","BHEL","2084"
"HEROMOTOCO","18-Oct-2012","HERO MOTOCORP LTD","375"
"CAIRN","18-Oct-2012","CAIRN INDIA LIMITED","132000"
"HEROMOTOCO","19-Oct-2012","HERO MOTOCORP LTD","3000"
"BHEL","19-Oct-2012","BHEL","8000"
"BAJAJ-AUTO","19-Oct-2012","BAJAJ AUTO LIMITED","14490"
"SBIN","19-Oct-2012","STATE BANK OF INDIA","16299"
"TCS","19-Oct-2012","TATA CONSULTANCY SERV LT","9496"
"AXISBANK","22-Oct-2012","AXIS BANK LIMITED","6750"
"SBIN","22-Oct-2012","STATE BANK OF INDIA","125"
"INFY","22-Oct-2012","INFOSYS TECHNOLOGIES LTD","15289"
"HEROMOTOCO","22-Oct-2012","HERO MOTOCORP LTD","315"
"CAIRN","22-Oct-2012","CAIRN INDIA LIMITED","10000"
"ADANIPORTS","22-Oct-2012","ADANI PORT &amp; SEZ LTD","102000"
"SUZLON","23-Oct-2012","SUZLON ENERGY LIMITED","24000"
"ADANIPORTS","23-Oct-2012","ADANI PORT &amp; SEZ LTD","2000"
"BHEL","25-Oct-2012","BHEL","50000"
"ADANIPORTS","25-Oct-2012","ADANI PORT &amp; SEZ LTD","2000"
"YESBANK","25-Oct-2012","YES BANK LIMITED","1000"
"SUZLON","25-Oct-2012","SUZLON ENERGY LIMITED","24000"
"BHEL","26-Oct-2012","BHEL","32000"
"BANKBARODA","26-Oct-2012","BANK OF BARODA","3250"
"BHUSANSTL","29-Oct-2012","BHUSHAN STEEL LIMITED","950"
"BHEL","30-Oct-2012","BHEL","9000"
"ICICIBANK","30-Oct-2012","ICICI BANK LTD.","250"
"SBIN","31-Oct-2012","STATE BANK OF INDIA","625"
"BAJAJ-AUTO","31-Oct-2012","BAJAJ AUTO LIMITED","750"
"SBIN","01-Nov-2012","STATE BANK OF INDIA","9250"
"INFY","01-Nov-2012","INFOSYS TECHNOLOGIES LTD","750"
"BAJAJ-AUTO","01-Nov-2012","BAJAJ AUTO LIMITED","4524"
"AMBUJACEM","02-Nov-2012","AMBUJA CEMENTS LTD","18000"
"BANKBARODA","02-Nov-2012","BANK OF BARODA","750"
"INFY","02-Nov-2012","INFOSYS TECHNOLOGIES LTD","6371"
"JPASSOCIAT","02-Nov-2012","JAIPRAKASH ASSOCIATES LTD","4921"
"SBIN","02-Nov-2012","STATE BANK OF INDIA","7125"
"INFY","05-Nov-2012","INFOSYS TECHNOLOGIES LTD","1250"
"JPASSOCIAT","05-Nov-2012","JAIPRAKASH ASSOCIATES LTD","12000"
"JPASSOCIAT","06-Nov-2012","JAIPRAKASH ASSOCIATES LTD","8000"
"PUNJLLOYD","06-Nov-2012","PUNJ LLOYD LIMITED","16000"
"SBIN","06-Nov-2012","STATE BANK OF INDIA","250"
"AMBUJACEM","06-Nov-2012","AMBUJA CEMENTS LTD","42000"
"ADANIPORTS","06-Nov-2012","ADANI PORT &amp; SEZ LTD","4000"
"INFY","07-Nov-2012","INFOSYS TECHNOLOGIES LTD","125"
"JPASSOCIAT","07-Nov-2012","JAIPRAKASH ASSOCIATES LTD","79300"
"SBIN","07-Nov-2012","STATE BANK OF INDIA","4875"
"AMBUJACEM","07-Nov-2012","AMBUJA CEMENTS LTD","30000"
"SESAGOA","08-Nov-2012","SESA GOA LTD","2000"
"JPASSOCIAT","09-Nov-2012","JAIPRAKASH ASSOCIATES LTD","28000"
"SESAGOA","09-Nov-2012","SESA GOA LTD","1000"
"JPASSOCIAT","12-Nov-2012","JAIPRAKASH ASSOCIATES LTD","4000"
"SESAGOA","12-Nov-2012","SESA GOA LTD","9500"
"ADANIPORTS","12-Nov-2012","ADANI PORT &amp; SEZ LTD","1367"
"ULTRACEMCO","15-Nov-2012","ULTRATECH CEMENT LIMITED","11875"
"JPASSOCIAT","15-Nov-2012","JAIPRAKASH ASSOCIATES LTD","10094"
"BHEL","15-Nov-2012","BHEL","44000"
"TATAMOTORS","15-Nov-2012","TATA MOTORS LIMITED","6960"
"SESAGOA","15-Nov-2012","SESA GOA LTD","476"
"ULTRACEMCO","16-Nov-2012","ULTRATECH CEMENT LIMITED","5133"
"BHEL","16-Nov-2012","BHEL","138155"
"INFY","16-Nov-2012","INFOSYS TECHNOLOGIES LTD","1250"
"ULTRACEMCO","19-Nov-2012","ULTRATECH CEMENT LIMITED","7125"
"PUNJLLOYD","19-Nov-2012","PUNJ LLOYD LIMITED","8000"
"BHEL","19-Nov-2012","BHEL","1000"
"AXISBANK","19-Nov-2012","AXIS BANK LIMITED","1500"
"ULTRACEMCO","20-Nov-2012","ULTRATECH CEMENT LIMITED","4000"
"PUNJLLOYD","20-Nov-2012","PUNJ LLOYD LIMITED","60000"
"AXISBANK","20-Nov-2012","AXIS BANK LIMITED","1000"
"ULTRACEMCO","21-Nov-2012","ULTRATECH CEMENT LIMITED","6875"
"BHEL","21-Nov-2012","BHEL","39129"
"ULTRACEMCO","21-Nov-2012","ULTRATECH CEMENT LIMITED","6875"
"BHEL","21-Nov-2012","BHEL","39129"
"ULTRACEMCO","22-Nov-2012","ULTRATECH CEMENT LIMITED","750"
"INFY","22-Nov-2012","INFOSYS TECHNOLOGIES LTD","3066"
"ULTRACEMCO","22-Nov-2012","ULTRATECH CEMENT LIMITED","750"
"INFY","22-Nov-2012","INFOSYS TECHNOLOGIES LTD","3066"
"INFY","22-Nov-2012","INFOSYS TECHNOLOGIES LTD","3066"
"ULTRACEMCO","22-Nov-2012","ULTRATECH CEMENT LIMITED","750"
"ULTRACEMCO","23-Nov-2012","ULTRATECH CEMENT LIMITED","750"
"INFY","23-Nov-2012","INFOSYS TECHNOLOGIES LTD","6975"
"ULTRACEMCO","27-Nov-2012","ULTRATECH CEMENT LIMITED","2367"
"TATAMOTORS","27-Nov-2012","TATA MOTORS LIMITED","40"
"INDUSINDBK","29-Nov-2012","INDUSIND BANK LIMITED","7000"
"NTPC","29-Nov-2012","NTPC LTD","102000"
"TATAMOTORS","29-Nov-2012","TATA MOTORS LIMITED","49210"
"ULTRACEMCO","29-Nov-2012","ULTRATECH CEMENT LIMITED","17192"
"BHARTIARTL","30-Nov-2012","BHARTI AIRTEL LIMITED","4820"
"DRREDDY","30-Nov-2012","DR. REDDY'S LABORATORIES","16870"
"UNITECH","30-Nov-2012","UNITECH LTD","8000"
"INDUSINDBK","30-Nov-2012","INDUSIND BANK LIMITED","34000"
"INDUSINDBK","03-Dec-2012","INDUSIND BANK LIMITED","124000"
"BHEL","03-Dec-2012","BHEL","91950"
"ULTRACEMCO","04-Dec-2012","ULTRATECH CEMENT LIMITED","4590"
"INDUSINDBK","04-Dec-2012","INDUSIND BANK LIMITED","7655"
"BHEL","04-Dec-2012","BHEL","474"
"INDUSINDBK","05-Dec-2012","INDUSIND BANK LIMITED","9000"
"RPOWER","05-Dec-2012","RELIANCE POWER LTD.","7238"
"JPASSOCIAT","05-Dec-2012","JAIPRAKASH ASSOCIATES LTD","12000"
"JPASSOCIAT","06-Dec-2012","JAIPRAKASH ASSOCIATES LTD","244000"
"SBIN","06-Dec-2012","STATE BANK OF INDIA","2625"
"BHEL","07-Dec-2012","BHEL","19879"
"JPASSOCIAT","07-Dec-2012","JAIPRAKASH ASSOCIATES LTD","127596"
"SBIN","07-Dec-2012","STATE BANK OF INDIA","500"
"NMDC","10-Dec-2012","NMDC LTD.","382211"
"ULTRACEMCO","10-Dec-2012","ULTRATECH CEMENT LIMITED","7125"
"NMDC","10-Dec-2012","NMDC LTD.","382211"
"ULTRACEMCO","10-Dec-2012","ULTRATECH CEMENT LIMITED","7125"
"NMDC","11-Dec-2012","NMDC LTD.","40973"
"RPOWER","11-Dec-2012","RELIANCE POWER LTD.","24855"
"CIPLA","11-Dec-2012","CIPLA LTD","50"
"BAJAJ-AUTO","12-Dec-2012","BAJAJ AUTO LIMITED","14606"
"RPOWER","13-Dec-2012","RELIANCE POWER LTD.","60873"
"INDUSINDBK","13-Dec-2012","INDUSIND BANK LIMITED","5000"
"TECHM","13-Dec-2012","TECH MAHINDRA LIMITED","3000"
"BAJAJ-AUTO","13-Dec-2012","BAJAJ AUTO LIMITED","1375"
"RPOWER","14-Dec-2012","RELIANCE POWER LTD.","64318"
