"Symbol","Date","Security Name","Quantity"
"HDFC","10-Jun-2008","HDFC LTD","55"
"HDFCBANK","10-Jun-2008","HDFC BANK LTD","1"
"HINDALCO","10-Jun-2008","HINDALCO  INDUSTRIES  LTD","240"
"HINDPETRO","10-Jun-2008","HINDUSTAN PETROLEUM CORP","50"
"HINDUNILVR","10-Jun-2008","HINDUSTAN UNILEVER LTD.","10"
"I-FLEX","10-Jun-2008","I-FLEX SOLUTIONS LIMITED","100"
"ICICIBANK","10-Jun-2008","ICICI BANK LTD.","9"
"IDEA","10-Jun-2008","IDEA CELLULAR LIMITED","50"
"DIVISLAB","11-Jun-2008","DIVI'S LABORATORIES LTD","7"
"DLF","11-Jun-2008","DLF LIMITED","407"
"ESCORTS","11-Jun-2008","ESCORTS INDIA LTD","75"
"ESSAROIL","11-Jun-2008","ESSAR OIL LTD","10"
"GAIL","11-Jun-2008","GAIL (INDIA) LTD","25"
"HCLTECH","11-Jun-2008","HCL TECHNOLOGIES LTD","20"
"HDFC","11-Jun-2008","HDFC LTD","6"
"HDFCBANK","11-Jun-2008","HDFC BANK LTD","45"
"HDIL","11-Jun-2008","HOUSING DEV &amp; INFRA LTD","430"
"HEROHONDA","11-Jun-2008","HERO HONDA MOTORS LTD","314"
"ICICIBANK","11-Jun-2008","ICICI BANK LTD.","20"
"IDEA","11-Jun-2008","IDEA CELLULAR LIMITED","60"
"IDFC","11-Jun-2008","INFRA. DEV. FIN. CO. LTD","275"
"IFCI","11-Jun-2008","IFCI LTD","5075"
"INDIAINFO","11-Jun-2008","INDIA INFOLINE LIMITED","135"
"INDIANB","11-Jun-2008","INDIAN BANK","453"
"INFOSYSTCH","11-Jun-2008","INFOSYS TECHNOLOGIES LTD","203"
"ISPATIND","11-Jun-2008","ISPAT INDUSTRIES LIMITED","145"
"ITC","11-Jun-2008","ITC LTD","251"
"JINDALSTEL","11-Jun-2008","JINDAL STEEL &amp; POWER LTD","21"
"JPASSOCIAT","11-Jun-2008","JAIPRAKASH ASSOCIATES LTD","100"
"LITL","11-Jun-2008","LANCO INFRATECH LTD.","5"
"LT","11-Jun-2008","LARSEN &amp; TOUBRO LTD.","16"
"MRPL","11-Jun-2008","MRPL","300"
"NAGARFERT","11-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","1557"
"NAUKRI","11-Jun-2008","INFO EDGE (I) LTD","5"
"NIITTECH","11-Jun-2008","NIIT TECHNOLOGIES LTD","10"
"OMAXE","11-Jun-2008","OMAXE LIMITED","80"
"ONGC","11-Jun-2008","OIL AND NATURAL GAS CORP.","10"
"ORCHIDCHEM","11-Jun-2008","ORCHID CHEMICALS LTD","3328"
"PETRONET","11-Jun-2008","PETRONET LNG LIMITED","50"
"POLARIS","11-Jun-2008","POLARIS SOFTWARE LAB LTD","20"
"PUNJLLOYD","11-Jun-2008","PUNJ LLOYD LIMITED","409"
"RANBAXY","11-Jun-2008","RANBAXY LABS LTD","332"
"RCOM","11-Jun-2008","RELIANCE COMMUNICATIONS L","33"
"RECLTD","11-Jun-2008","RURAL ELEC CORP. LTD.","23"
"RELCAPITAL","11-Jun-2008","RELIANCE CAPITAL LTD","43"
"RELIANCE","11-Jun-2008","RELIANCE INDUSTRIES LTD","30"
"RNRL","11-Jun-2008","REL. NAT. RESOURCES LTD.","200"
"RPL","11-Jun-2008","RELIANCE PETROLEUM LTD.","275"
"RPOWER","11-Jun-2008","RELIANCE POWER LTD.","50"
"SAIL","11-Jun-2008","STEEL AUTHORITY OF INDIA","423"
"SATYAMCOMP","11-Jun-2008","SATYAM COMPUTER SERVICES","120"
"SBIN","11-Jun-2008","STATE BANK OF INDIA","14"
"SESAGOA","11-Jun-2008","SESA GOA LTD","10"
"SUNPHARMA","11-Jun-2008","SUN PHARMACEUTICALS IND.","5"
"SUZLON","11-Jun-2008","SUZLON ENERGY LIMITED","25"
"TATAPOWER","11-Jun-2008","TATA POWER CO LTD","51"
"TATASTEEL","11-Jun-2008","TATA STEEL LIMITED","10"
"TATATEA","11-Jun-2008","TATA TEA LTD","5"
"TECHM","11-Jun-2008","TECH MAHINDRA LIMITED","5"
"TRIVENI","11-Jun-2008","TRIVENI ENGG. &amp; INDS. LTD","141"
"TTML","11-Jun-2008","TATA TELESERV(MAHARASTRA)","150"
"TVSMOTOR","11-Jun-2008","TVS MOTOR COMPANY  LTD","100"
"UNIONBANK","11-Jun-2008","UNION BANK OF INDIA","50"
"VOLTAS","11-Jun-2008","VOLTAS LTD","75"
"WWIL","11-Jun-2008","WIRE &amp; WIRELESS (I) LTD.","800"
"ABAN","11-Jun-2008","ABAN OFFSHORE LTD.","30"
"ACC","11-Jun-2008","ACC LIMITED","55"
"ADLABSFILM","11-Jun-2008","ADLABS FILMS LTD","25"
"AMBUJACEM","11-Jun-2008","AMBUJA CEMENTS LTD","571"
"AUROPHARMA","11-Jun-2008","AUROBINDO PHARMA LTD","20"
"BAJAJHIND","11-Jun-2008","BAJAJ HINDUSTAN LTD","200"
"BALRAMCHIN","11-Jun-2008","BALRAMPUR CHINI MILLS LTD","50"
"BANKBARODA","11-Jun-2008","BANK OF BARODA","25"
"BANKINDIA","11-Jun-2008","BANK OF INDIA","100"
"BATAINDIA","11-Jun-2008","BATA INDIA LTD","35"
"BHARTIARTL","11-Jun-2008","BHARTI AIRTEL LIMITED","30"
"BHEL","11-Jun-2008","BHEL","2163"
"BOMDYEING","11-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","28"
"CAIRN","11-Jun-2008","CAIRN INDIA LIMITED","20"
"CHAMBLFERT","11-Jun-2008","CHAMBAL FERTILIZERS LTD","50"
"CIPLA","11-Jun-2008","CIPLA LTD","335"
"DENABANK","11-Jun-2008","DENA BANK","10"
"AXISBANK","12-Jun-2008","AXIS BANK LIMITED","1"
"BAJAJHIND","12-Jun-2008","BAJAJ HINDUSTAN LTD","266"
"BALLARPUR","12-Jun-2008","BALLARPUR INDUSTRIES LTD","400"
"BALRAMCHIN","12-Jun-2008","BALRAMPUR CHINI MILLS LTD","616"
"BANKBARODA","12-Jun-2008","BANK OF BARODA","100"
"BANKINDIA","12-Jun-2008","BANK OF INDIA","50"
"BATAINDIA","12-Jun-2008","BATA INDIA LTD","3"
"BHEL","12-Jun-2008","BHEL","370"
"BOMDYEING","12-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","152"
"CAIRN","12-Jun-2008","CAIRN INDIA LIMITED","15"
"CANBK","12-Jun-2008","CANARA BANK","25"
"CENTRALBK","12-Jun-2008","CENTRAL BANK OF INDIA","500"
"CHAMBLFERT","12-Jun-2008","CHAMBAL FERTILIZERS LTD","836"
"CUMMINSIND","12-Jun-2008","CUMMINS INDIA LTD","55"
"DCB","12-Jun-2008","DEVELOP CREDIT BANK LTD","75"
"DIVISLAB","12-Jun-2008","DIVI'S LABORATORIES LTD","10"
"DLF","12-Jun-2008","DLF LIMITED","35"
"EDUCOMP","12-Jun-2008","EDUCOMP SOLUTIONS LTD","5"
"ESSAROIL","12-Jun-2008","ESSAR OIL LTD","503"
"GMRINFRA","12-Jun-2008","GMR INFRASTRUCTURE LTD.","6"
"HCC","12-Jun-2008","HINDUSTAN CONSTRUCTION CO","426"
"HDFC","12-Jun-2008","HDFC LTD","5"
"HDIL","12-Jun-2008","HOUSING DEV &amp; INFRA LTD","1060"
"HINDALCO","12-Jun-2008","HINDALCO  INDUSTRIES  LTD","68"
"I-FLEX","12-Jun-2008","I-FLEX SOLUTIONS LIMITED","52"
"ICICIBANK","12-Jun-2008","ICICI BANK LTD.","6"
"IDBI","12-Jun-2008","IDBI Bank Limited","1025"
"IDEA","12-Jun-2008","IDEA CELLULAR LIMITED","1799"
"IDFC","12-Jun-2008","INFRA. DEV. FIN. CO. LTD","25"
"IFCI","12-Jun-2008","IFCI LTD","1165"
"INDIACEM","12-Jun-2008","THE INDIA CEMENTS LIMITED","25"
"INDUSINDBK","12-Jun-2008","INDUSIND BANK LIMITED","10"
"ISPATIND","12-Jun-2008","ISPAT INDUSTRIES LIMITED","1350"
"JETAIRWAYS","12-Jun-2008","JET AIRWAYS (INDIA) LTD.","30"
"JINDALSTEL","12-Jun-2008","JINDAL STEEL &amp; POWER LTD","25"
"JPASSOCIAT","12-Jun-2008","JAIPRAKASH ASSOCIATES LTD","1485"
"JPHYDRO","12-Jun-2008","JAIPRAKASH HYDROPOW LTD.","356"
"LT","12-Jun-2008","LARSEN &amp; TOUBRO LTD.","6"
"LUPIN","12-Jun-2008","LUPIN LIMITED","20"
"MRPL","12-Jun-2008","MRPL","261"
"NAGARFERT","12-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","5831"
"NEYVELILIG","12-Jun-2008","NEYVELI LIGNITE CORPORATI","25"
"NIITLTD","12-Jun-2008","NIIT LIMITED","100"
"NUCLEUS","12-Jun-2008","NUCLEUS SOFTWARE EXPORTS","290"
"ORCHIDCHEM","12-Jun-2008","ORCHID CHEMICALS LTD","178"
"POLARIS","12-Jun-2008","POLARIS SOFTWARE LAB LTD","100"
"POWERGRID","12-Jun-2008","POWER GRID CORP. LTD.","50"
"PRAJIND","12-Jun-2008","PRAJ INDUSTRIES LTD","115"
"PUNJLLOYD","12-Jun-2008","PUNJ LLOYD LIMITED","524"
"RAJESHEXPO","12-Jun-2008","RAJESH EXPORTS LTD","9"
"RANBAXY","12-Jun-2008","RANBAXY LABS LTD","51"
"RCOM","12-Jun-2008","RELIANCE COMMUNICATIONS L","40"
"RELCAPITAL","12-Jun-2008","RELIANCE CAPITAL LTD","107"
"RELIANCE","12-Jun-2008","RELIANCE INDUSTRIES LTD","56"
"RELINFRA","12-Jun-2008","Reliance Infrastructure Limited","30"
"RENUKA","12-Jun-2008","SHREE RENUKA SUGARS LTD","468"
"RNRL","12-Jun-2008","REL. NAT. RESOURCES LTD.","13683"
"RPL","12-Jun-2008","RELIANCE PETROLEUM LTD.","3185"
"RPOWER","12-Jun-2008","RELIANCE POWER LTD.","586"
"SAIL","12-Jun-2008","STEEL AUTHORITY OF INDIA","48"
"SATYAMCOMP","12-Jun-2008","SATYAM COMPUTER SERVICES","30"
"SBIN","12-Jun-2008","STATE BANK OF INDIA","286"
"SESAGOA","12-Jun-2008","SESA GOA LTD","35"
"SKUMARSYNF","12-Jun-2008","S KUMARS NATIONWIDE LTD","20"
"STER","12-Jun-2008","STERLITE INDS (IND) LTD","1"
"SUNPHARMA","12-Jun-2008","SUN PHARMACEUTICALS IND.","20"
"TATASTEEL","12-Jun-2008","TATA STEEL LIMITED","65"
"TECHM","12-Jun-2008","TECH MAHINDRA LIMITED","6"
"TITAN","12-Jun-2008","TITAN INDUSTRIES LTD","30"
"TTML","12-Jun-2008","TATA TELESERV(MAHARASTRA)","476"
"UNITECH","12-Jun-2008","UNITECH LTD","1769"
"VIJAYABANK","12-Jun-2008","VIJAYA BANK","230"
"VOLTAS","12-Jun-2008","VOLTAS LTD","25"
"WWIL","12-Jun-2008","WIRE &amp; WIRELESS (I) LTD.","2"
"YESBANK","12-Jun-2008","YES BANK LIMITED","110"
"ABAN","12-Jun-2008","ABAN OFFSHORE LTD.","97"
"ADLABSFILM","12-Jun-2008","ADLABS FILMS LTD","206"
"ALOKTEXT","12-Jun-2008","ALOK INDUSTRIES LTD","20"
"AMBUJACEM","12-Jun-2008","AMBUJA CEMENTS LTD","125"
"ANDHRABANK","12-Jun-2008","ANDHRA BANK","165"
"ARVINDMILL","12-Jun-2008","ARVIND MILLS LTD","40"
"ASHOKLEY","12-Jun-2008","ASHOK LEYLAND LTD","100"
"AUROPHARMA","12-Jun-2008","AUROBINDO PHARMA LTD","105"
"BHARTIARTL","13-Jun-2008","BHARTI AIRTEL LIMITED","18"
"BHEL","13-Jun-2008","BHEL","636"
"BOMDYEING","13-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","661"
"CAIRN","13-Jun-2008","CAIRN INDIA LIMITED","207"
"CANBK","13-Jun-2008","CANARA BANK","80"
"CHAMBLFERT","13-Jun-2008","CHAMBAL FERTILIZERS LTD","2600"
"NATIONALUM","13-Jun-2008","NATIONAL ALUMINIUM CO LTD","327"
"NEYVELILIG","13-Jun-2008","NEYVELI LIGNITE CORPORATI","25"
"NIITTECH","13-Jun-2008","NIIT TECHNOLOGIES LTD","47"
"ONGC","13-Jun-2008","OIL AND NATURAL GAS CORP.","10"
"ORCHIDCHEM","13-Jun-2008","ORCHID CHEMICALS LTD","1851"
"POLARIS","13-Jun-2008","POLARIS SOFTWARE LAB LTD","2604"
"POWERGRID","13-Jun-2008","POWER GRID CORP. LTD.","31"
"PUNJLLOYD","13-Jun-2008","PUNJ LLOYD LIMITED","2952"
"RAJESHEXPO","13-Jun-2008","RAJESH EXPORTS LTD","60"
"RANBAXY","13-Jun-2008","RANBAXY LABS LTD","27"
"RCOM","13-Jun-2008","RELIANCE COMMUNICATIONS L","25"
"RELCAPITAL","13-Jun-2008","RELIANCE CAPITAL LTD","15"
"RELIANCE","13-Jun-2008","RELIANCE INDUSTRIES LTD","41"
"RENUKA","13-Jun-2008","SHREE RENUKA SUGARS LTD","1723"
"RNRL","13-Jun-2008","REL. NAT. RESOURCES LTD.","484"
"RPL","13-Jun-2008","RELIANCE PETROLEUM LTD.","314"
"RPOWER","13-Jun-2008","RELIANCE POWER LTD.","82"
"SBIN","13-Jun-2008","STATE BANK OF INDIA","3"
"SCI","13-Jun-2008","SHIPPING CORP OF INDIA LT","2"
"SESAGOA","13-Jun-2008","SESA GOA LTD","2"
"SKUMARSYNF","13-Jun-2008","S KUMARS NATIONWIDE LTD","50"
"SRF","13-Jun-2008","SRF LTD","100"
"SUNPHARMA","13-Jun-2008","SUN PHARMACEUTICALS IND.","1"
"SUZLON","13-Jun-2008","SUZLON ENERGY LIMITED","16"
"TATACHEM","13-Jun-2008","TATA CHEMICALS LTD","40"
"TATAMOTORS","13-Jun-2008","TATA MOTORS LIMITED","10"
"TATAPOWER","13-Jun-2008","TATA POWER CO LTD","2"
"TATATEA","13-Jun-2008","TATA TEA LTD","5"
"TECHM","13-Jun-2008","TECH MAHINDRA LIMITED","5"
"UNITECH","13-Jun-2008","UNITECH LTD","102"
"YESBANK","13-Jun-2008","YES BANK LIMITED","100"
"CIPLA","13-Jun-2008","CIPLA LTD","50"
"DCB","13-Jun-2008","DEVELOP CREDIT BANK LTD","3000"
"DLF","13-Jun-2008","DLF LIMITED","21"
"HCLTECH","13-Jun-2008","HCL TECHNOLOGIES LTD","60"
"HDIL","13-Jun-2008","HOUSING DEV &amp; INFRA LTD","626"
"HINDOILEXP","13-Jun-2008","HINDUSTAN OIL EXPLORATION","6"
"I-FLEX","13-Jun-2008","I-FLEX SOLUTIONS LIMITED","120"
"ICICIBANK","13-Jun-2008","ICICI BANK LTD.","1231"
"IDEA","13-Jun-2008","IDEA CELLULAR LIMITED","6210"
"IDFC","13-Jun-2008","INFRA. DEV. FIN. CO. LTD","195"
"IFCI","13-Jun-2008","IFCI LTD","3276"
"INDUSINDBK","13-Jun-2008","INDUSIND BANK LIMITED","130"
"INFOSYSTCH","13-Jun-2008","INFOSYS TECHNOLOGIES LTD","33"
"ISPATIND","13-Jun-2008","ISPAT INDUSTRIES LIMITED","115"
"ITC","13-Jun-2008","ITC LTD","100"
"JINDALSTEL","13-Jun-2008","JINDAL STEEL &amp; POWER LTD","9"
"JPASSOCIAT","13-Jun-2008","JAIPRAKASH ASSOCIATES LTD","150"
"LITL","13-Jun-2008","LANCO INFRATECH LTD.","15"
"LT","13-Jun-2008","LARSEN &amp; TOUBRO LTD.","36"
"MATRIXLABS","13-Jun-2008","MATRIX LABORATORIES LTD.","600"
"MRPL","13-Jun-2008","MRPL","250"
"NAGARFERT","13-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","7350"
"ABAN","13-Jun-2008","ABAN OFFSHORE LTD.","36"
"ACC","13-Jun-2008","ACC LIMITED","150"
"AIRDECCAN","13-Jun-2008","DECCAN AVIATION LIMITED","85"
"AMBUJACEM","13-Jun-2008","AMBUJA CEMENTS LTD","1500"
"ANDHRABANK","13-Jun-2008","ANDHRA BANK","165"
"ASHOKLEY","13-Jun-2008","ASHOK LEYLAND LTD","600"
"AUROPHARMA","13-Jun-2008","AUROBINDO PHARMA LTD","180"
"AXISBANK","13-Jun-2008","AXIS BANK LIMITED","2"
"BALLARPUR","13-Jun-2008","BALLARPUR INDUSTRIES LTD","250"
"BALRAMCHIN","13-Jun-2008","BALRAMPUR CHINI MILLS LTD","425"
"BATAINDIA","13-Jun-2008","BATA INDIA LTD","75"
"IDEA","16-Jun-2008","IDEA CELLULAR LIMITED","205"
"IDFC","16-Jun-2008","INFRA. DEV. FIN. CO. LTD","25"
"IFCI","16-Jun-2008","IFCI LTD","800"
"INFOSYSTCH","16-Jun-2008","INFOSYS TECHNOLOGIES LTD","10"
"ISPATIND","16-Jun-2008","ISPAT INDUSTRIES LIMITED","100"
"JPASSOCIAT","16-Jun-2008","JAIPRAKASH ASSOCIATES LTD","206"
"JPHYDRO","16-Jun-2008","JAIPRAKASH HYDROPOW LTD.","225"
"LITL","16-Jun-2008","LANCO INFRATECH LTD.","40"
"LUPIN","16-Jun-2008","LUPIN LIMITED","100"
"NAGARFERT","16-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","2868"
"NATIONALUM","16-Jun-2008","NATIONAL ALUMINIUM CO LTD","10"
"NTPC","16-Jun-2008","NTPC LTD","188"
"ONGC","16-Jun-2008","OIL AND NATURAL GAS CORP.","10"
"PFC","16-Jun-2008","POWER FIN CORP LTD.","50"
"POWERGRID","16-Jun-2008","POWER GRID CORP. LTD.","125"
"PRAJIND","16-Jun-2008","PRAJ INDUSTRIES LTD","20"
"PUNJLLOYD","16-Jun-2008","PUNJ LLOYD LIMITED","1"
"RANBAXY","16-Jun-2008","RANBAXY LABS LTD","20"
"RCOM","16-Jun-2008","RELIANCE COMMUNICATIONS L","100"
"RELINFRA","16-Jun-2008","Reliance Infrastructure Limited","35"
"RENUKA","16-Jun-2008","SHREE RENUKA SUGARS LTD","185"
"RNRL","16-Jun-2008","REL. NAT. RESOURCES LTD.","1588"
"ROLTA","16-Jun-2008","ROLTA INDIA LTD","50"
"RPL","16-Jun-2008","RELIANCE PETROLEUM LTD.","231"
"SAIL","16-Jun-2008","STEEL AUTHORITY OF INDIA","2769"
"SATYAMCOMP","16-Jun-2008","SATYAM COMPUTER SERVICES","51"
"SBIN","16-Jun-2008","STATE BANK OF INDIA","8"
"SRF","16-Jun-2008","SRF LTD","636"
"STER","16-Jun-2008","STERLITE INDS (IND) LTD","100"
"SUZLON","16-Jun-2008","SUZLON ENERGY LIMITED","50"
"TATAMOTORS","16-Jun-2008","TATA MOTORS LIMITED","20"
"TATAPOWER","16-Jun-2008","TATA POWER CO LTD","2"
"TATASTEEL","16-Jun-2008","TATA STEEL LIMITED","3"
"TCS","16-Jun-2008","TATA CONSULTANCY SERV LT","10"
"TRIVENI","16-Jun-2008","TRIVENI ENGG. &amp; INDS. LTD","5"
"TTML","16-Jun-2008","TATA TELESERV(MAHARASTRA)","699"
"UNITECH","16-Jun-2008","UNITECH LTD","3194"
"WELGUJ","16-Jun-2008","WELSPUN GUJ ST. RO. LTD.","10"
"YESBANK","16-Jun-2008","YES BANK LIMITED","100"
"ZEEL","16-Jun-2008","ZEE ENTERTAINMENT ENT LTD","350"
"ABAN","16-Jun-2008","ABAN OFFSHORE LTD.","13"
"ADLABSFILM","16-Jun-2008","ADLABS FILMS LTD","10"
"ARVINDMILL","16-Jun-2008","ARVIND MILLS LTD","100"
"ASHOKLEY","16-Jun-2008","ASHOK LEYLAND LTD","60"
"AXISBANK","16-Jun-2008","AXIS BANK LIMITED","325"
"BAJAJHIND","16-Jun-2008","BAJAJ HINDUSTAN LTD","50"
"BALLARPUR","16-Jun-2008","BALLARPUR INDUSTRIES LTD","414"
"BALRAMCHIN","16-Jun-2008","BALRAMPUR CHINI MILLS LTD","892"
"BANKBARODA","16-Jun-2008","BANK OF BARODA","50"
"BEL","16-Jun-2008","BHARAT ELECTRONICS LTD","5"
"BHARTIARTL","16-Jun-2008","BHARTI AIRTEL LIMITED","57"
"BHEL","16-Jun-2008","BHEL","11"
"BIOCON","16-Jun-2008","BIOCON LIMITED.","5"
"BOMDYEING","16-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","12"
"CAIRN","16-Jun-2008","CAIRN INDIA LIMITED","810"
"CANBK","16-Jun-2008","CANARA BANK","175"
"CHAMBLFERT","16-Jun-2008","CHAMBAL FERTILIZERS LTD","961"
"CIPLA","16-Jun-2008","CIPLA LTD","20"
"CUMMINSIND","16-Jun-2008","CUMMINS INDIA LTD","55"
"DABUR","16-Jun-2008","DABUR INDIA LTD","9"
"DCB","16-Jun-2008","DEVELOP CREDIT BANK LTD","75"
"DLF","16-Jun-2008","DLF LIMITED","150"
"ESSAROIL","16-Jun-2008","ESSAR OIL LTD","212"
"GMRINFRA","16-Jun-2008","GMR INFRASTRUCTURE LTD.","150"
"HCC","16-Jun-2008","HINDUSTAN CONSTRUCTION CO","190"
"HDIL","16-Jun-2008","HOUSING DEV &amp; INFRA LTD","291"
"HINDPETRO","16-Jun-2008","HINDUSTAN PETROLEUM CORP","8"
"ICICIBANK","16-Jun-2008","ICICI BANK LTD.","35"
"IDBI","16-Jun-2008","IDBI Bank Limited","74"
"SRF","17-Jun-2008","SRF LTD","70"
"STER","17-Jun-2008","STERLITE INDS (IND) LTD","1"
"SUZLON","17-Jun-2008","SUZLON ENERGY LIMITED","10"
"SYNDIBANK","17-Jun-2008","SYNDICATE BANK","125"
"TATACHEM","17-Jun-2008","TATA CHEMICALS LTD","155"
"TATAMOTORS","17-Jun-2008","TATA MOTORS LIMITED","2"
"TATASTEEL","17-Jun-2008","TATA STEEL LIMITED","27"
"TITAN","17-Jun-2008","TITAN INDUSTRIES LTD","3"
"TRIVENI","17-Jun-2008","TRIVENI ENGG. &amp; INDS. LTD","5"
"UNIONBANK","17-Jun-2008","UNION BANK OF INDIA","60"
"UNIPHOS","17-Jun-2008","UNITED PHOSPHOROUS LTD","4"
"UNITECH","17-Jun-2008","UNITECH LTD","827"
"VOLTAS","17-Jun-2008","VOLTAS LTD","513"
"WWIL","17-Jun-2008","WIRE &amp; WIRELESS (I) LTD.","50"
"YESBANK","17-Jun-2008","YES BANK LIMITED","2100"
"ZEEL","17-Jun-2008","ZEE ENTERTAINMENT ENT LTD","100"
"CANBK","17-Jun-2008","CANARA BANK","125"
"CENTURYTEX","17-Jun-2008","CENTURY TEXTILES LTD","55"
"CHAMBLFERT","17-Jun-2008","CHAMBAL FERTILIZERS LTD","2355"
"CIPLA","17-Jun-2008","CIPLA LTD","50"
"COLPAL","17-Jun-2008","COLGATE PALMOLIVE LTD.","30"
"CORPBANK","17-Jun-2008","CORPORATION BANK","25"
"DCB","17-Jun-2008","DEVELOP CREDIT BANK LTD","1101"
"DENABANK","17-Jun-2008","DENA BANK","400"
"DLF","17-Jun-2008","DLF LIMITED","842"
"EDUCOMP","17-Jun-2008","EDUCOMP SOLUTIONS LTD","21"
"ESSAROIL","17-Jun-2008","ESSAR OIL LTD","1022"
"GDL","17-Jun-2008","GATEWAY DISTRIPARKS LTD.","50"
"GMRINFRA","17-Jun-2008","GMR INFRASTRUCTURE LTD.","260"
"HCC","17-Jun-2008","HINDUSTAN CONSTRUCTION CO","79"
"HDFC","17-Jun-2008","HDFC LTD","55"
"HDFCBANK","17-Jun-2008","HDFC BANK LTD","20"
"HDIL","17-Jun-2008","HOUSING DEV &amp; INFRA LTD","9"
"HINDOILEXP","17-Jun-2008","HINDUSTAN OIL EXPLORATION","30"
"HINDPETRO","17-Jun-2008","HINDUSTAN PETROLEUM CORP","1998"
"HINDUNILVR","17-Jun-2008","HINDUSTAN UNILEVER LTD.","35"
"I-FLEX","17-Jun-2008","I-FLEX SOLUTIONS LIMITED","42"
"ICICIBANK","17-Jun-2008","ICICI BANK LTD.","314"
"IDBI","17-Jun-2008","IDBI Bank Limited","2384"
"IDEA","17-Jun-2008","IDEA CELLULAR LIMITED","890"
"IDFC","17-Jun-2008","INFRA. DEV. FIN. CO. LTD","625"
"ABAN","17-Jun-2008","ABAN OFFSHORE LTD.","4"
"ACC","17-Jun-2008","ACC LIMITED","91"
"ADLABSFILM","17-Jun-2008","ADLABS FILMS LTD","29"
"AMBUJACEM","17-Jun-2008","AMBUJA CEMENTS LTD","100"
"APTECHT","17-Jun-2008","APTECH LIMITED","629"
"ARVINDMILL","17-Jun-2008","ARVIND MILLS LTD","99"
"ASHOKLEY","17-Jun-2008","ASHOK LEYLAND LTD","100"
"AUROPHARMA","17-Jun-2008","AUROBINDO PHARMA LTD","2"
"AXISBANK","17-Jun-2008","AXIS BANK LIMITED","764"
"BAJAJHIND","17-Jun-2008","BAJAJ HINDUSTAN LTD","96"
"BALRAMCHIN","17-Jun-2008","BALRAMPUR CHINI MILLS LTD","450"
"BANKBARODA","17-Jun-2008","BANK OF BARODA","10"
"BANKINDIA","17-Jun-2008","BANK OF INDIA","439"
"BHEL","17-Jun-2008","BHEL","19"
"BOMDYEING","17-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","10"
"BONGAIREFN","17-Jun-2008","BONGAIGAON REFINERY LTD","100"
"BPCL","17-Jun-2008","BHARAT PETROLEUM CORP  LT","30"
"IFCI","17-Jun-2008","IFCI LTD","1060"
"INDIAINFO","17-Jun-2008","INDIA INFOLINE LIMITED","15"
"INDIANB","17-Jun-2008","INDIAN BANK","11"
"INFOSYSTCH","17-Jun-2008","INFOSYS TECHNOLOGIES LTD","25"
"ISPATIND","17-Jun-2008","ISPAT INDUSTRIES LIMITED","3410"
"JINDALSAW","17-Jun-2008","JINDAL SAW LIMITED","132"
"JPASSOCIAT","17-Jun-2008","JAIPRAKASH ASSOCIATES LTD","1303"
"JPHYDRO","17-Jun-2008","JAIPRAKASH HYDROPOW LTD.","200"
"KOTAKBANK","17-Jun-2008","KOTAK MAHINDRA BANK LTD","336"
"LICHSGFIN","17-Jun-2008","LIC HOUSING FINANCE LTD","70"
"LITL","17-Jun-2008","LANCO INFRATECH LTD.","57"
"LT","17-Jun-2008","LARSEN &amp; TOUBRO LTD.","25"
"LUPIN","17-Jun-2008","LUPIN LIMITED","20"
"MARUTI","17-Jun-2008","MARUTI SUZUKI INDIA LTD.","399"
"MCDOWELL-N","17-Jun-2008","UNITED SPIRITS LIMITED","10"
"MRPL","17-Jun-2008","MRPL","13"
"NAGARCONST","17-Jun-2008","NAGARJUNA CONSTRN. CO. LT","50"
"NAGARFERT","17-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","11165"
"NATIONALUM","17-Jun-2008","NATIONAL ALUMINIUM CO LTD","2"
"NEYVELILIG","17-Jun-2008","NEYVELI LIGNITE CORPORATI","11670"
"NTPC","17-Jun-2008","NTPC LTD","75"
"ONGC","17-Jun-2008","OIL AND NATURAL GAS CORP.","186"
"ORCHIDCHEM","17-Jun-2008","ORCHID CHEMICALS LTD","57"
"ORIENTBANK","17-Jun-2008","ORIENTAL BANK OF COMMERCE","100"
"PANTALOONR","17-Jun-2008","PANTALOON RETAIL (I) LTD","15"
"PFC","17-Jun-2008","POWER FIN CORP LTD.","850"
"PNB","17-Jun-2008","PUNJAB NATIONAL BANK","50"
"POLARIS","17-Jun-2008","POLARIS SOFTWARE LAB LTD","335"
"POWERGRID","17-Jun-2008","POWER GRID CORP. LTD.","900"
"PRAJIND","17-Jun-2008","PRAJ INDUSTRIES LTD","225"
"PUNJLLOYD","17-Jun-2008","PUNJ LLOYD LIMITED","520"
"RAJESHEXPO","17-Jun-2008","RAJESH EXPORTS LTD","100"
"RANBAXY","17-Jun-2008","RANBAXY LABS LTD","265"
