"Symbol","Date","Security Name","Quantity"
"IFCI","31-Jul-2013","IFCI LTD","3300"
"KOTAKBANK","01-Aug-2013","KOTAK MAHINDRA BANK LTD","42000"
"AXISBANK","01-Aug-2013","AXIS BANK LIMITED","750"
"TCS","01-Aug-2013","TATA CONSULTANCY SERV LT","103398"
"TCS","02-Aug-2013","TATA CONSULTANCY SERV LT","35272"
"KOTAKBANK","02-Aug-2013","KOTAK MAHINDRA BANK LTD","45500"
"ADANIPOWER","02-Aug-2013","ADANI POWER LTD","4000"
"AMBUJACEM","02-Aug-2013","AMBUJA CEMENTS LTD","50000"
"SESAGOA","05-Aug-2013","SESA GOA LTD","64000"
"TCS","05-Aug-2013","TATA CONSULTANCY SERV LT","250"
"AMBUJACEM","05-Aug-2013","AMBUJA CEMENTS LTD","13933"
"AMBUJACEM","06-Aug-2013","AMBUJA CEMENTS LTD","16000"
"TCS","06-Aug-2013","TATA CONSULTANCY SERV LT","3750"
"SESAGOA","06-Aug-2013","SESA GOA LTD","8119"
"KOTAKBANK","06-Aug-2013","KOTAK MAHINDRA BANK LTD","4500"
"GRASIM","06-Aug-2013","GRASIM INDUSTRIES LTD","2125"
"SESAGOA","07-Aug-2013","SESA GOA LTD","8000"
"GRASIM","08-Aug-2013","GRASIM INDUSTRIES LTD","2625"
"SESAGOA","08-Aug-2013","SESA GOA LTD","18000"
"TCS","08-Aug-2013","TATA CONSULTANCY SERV LT","3750"
"SESAGOA","12-Aug-2013","SESA GOA LTD","2000"
"GRASIM","12-Aug-2013","GRASIM INDUSTRIES LTD","6500"
"AXISBANK","13-Aug-2013","AXIS BANK LIMITED","1250"
"GRASIM","13-Aug-2013","GRASIM INDUSTRIES LTD","1250"
"KOTAKBANK","16-Aug-2013","KOTAK MAHINDRA BANK LTD","7367"
"ULTRACEMCO","16-Aug-2013","ULTRATECH CEMENT LIMITED","1250"
"GRASIM","16-Aug-2013","GRASIM INDUSTRIES LTD","9101"
"SESAGOA","20-Aug-2013","SESA GOA LTD","6000"
"AMBUJACEM","20-Aug-2013","AMBUJA CEMENTS LTD","42143"
"AMBUJACEM","21-Aug-2013","AMBUJA CEMENTS LTD","2000"
"GRASIM","22-Aug-2013","GRASIM INDUSTRIES LTD","750"
"ULTRACEMCO","23-Aug-2013","ULTRATECH CEMENT LIMITED","12695"
"TCS","23-Aug-2013","TATA CONSULTANCY SERV LT","42000"
"GRASIM","23-Aug-2013","GRASIM INDUSTRIES LTD","1625"
"TCS","26-Aug-2013","TATA CONSULTANCY SERV LT","27465"
"AMBUJACEM","26-Aug-2013","AMBUJA CEMENTS LTD","100000"
"TCS","27-Aug-2013","TATA CONSULTANCY SERV LT","250"
"GRASIM","27-Aug-2013","GRASIM INDUSTRIES LTD","124"
"AMBUJACEM","27-Aug-2013","AMBUJA CEMENTS LTD","10000"
"ULTRACEMCO","27-Aug-2013","ULTRATECH CEMENT LIMITED","5250"
"LT","29-Aug-2013","LARSEN &amp; TOUBRO LTD.","49500"
"LT","30-Aug-2013","LARSEN &amp; TOUBRO LTD.","21000"
"AMBUJACEM","30-Aug-2013","AMBUJA CEMENTS LTD","8000"
"KOTAKBANK","30-Aug-2013","KOTAK MAHINDRA BANK LTD","115970"
"HINDUNILVR","30-Aug-2013","HINDUSTAN UNILEVER LTD.","3500"
"UNITECH","09-Oct-2013","UNITECH LTD","100"
"JSWSTEEL","12-Nov-2013","JSW STEEL LIMITED","20"
